,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
40,MASSA BISCUIT acrilex 90G - BRANCO,7.0,,,,2.0,,5.0,22.5,11.25,0.0,09,2020,09-2020,9479023166
41,TINTA FOSCA P/ARTESANATO - 519 BRANCA,14.0,,,,,,5.0,42.5,15.5,9.0,09,2020,09-2020,7829147042
42,COSTURA DRIMA - 0079,7.0,,,,1.0,,5.0,10.0,4.45,1.0,09,2020,09-2020,2260796231
43,TINTA TECIDO ACRILEX 520 PRETO,24.0,,,,,,5.0,17.5,5.8,19.0,09,2020,09-2020,2590680594
44,BARBANTE EUROROMA 8 -CRU,12.0,,,,3.0,,5.0,78.5,33.5,4.0,09,2020,09-2020,869244459
45,ELASTICO CHATO BRANCO 16,5.0,39.0,,,3.0,,5.0,5.5,2.8,36.0,09,2020,09-2020,2179254270
46,BARBANTE EUROROMA 8 - CAQUI ESCURO,6.0,,,,,,5.0,81.55,36.55,1.0,09,2020,09-2020,1665136820
47,AGULHA MAQUINA SINGER 14 -90/14,0.0,9.0,,,4.0,,5.0,7.5,6.75,0.0,09,2020,09-2020,9204864023
48,"BICO DE PATO 5,5MM",0.0,100.0,,,,,5.0,3.75,2.25,95.0,09,2020,09-2020,8682081929
49,ALÇA DE ALGODÃO P BOLSA,0.0,12.0,,,,,5.0,12.5,6.25,7.0,09,2020,09-2020,6432005240
50,CARRINHO DE ZIPER,0.0,62.0,,,,,5.0,4.89,2.39,57.0,09,2020,09-2020,8320907158
51,Linha Rayza - Vermelho,16.0,,,,3.0,,4.0,34.0,12.0,9.0,09,2020,09-2020,5196284138
52,Linha Rayza - Azul Turquesa,14.0,,,,,,4.0,34.0,12.0,10.0,09,2020,09-2020,7009926740
53,Linha Rayza - Azul Royal,10.0,,,,,,4.0,34.0,12.0,6.0,09,2020,09-2020,2573699222
54,lastex preto ,45.0,,,,10.0,,4.0,5.98,3.38,31.0,09,2020,09-2020,5672402929
55,LINHA DUNA- 5556,6.0,,,,,,4.0,50.0,20.0,2.0,09,2020,09-2020,2401631430
56,COLA DO ARTESÃO -SILICINE 60ML,40.0,,,,1.0,,4.0,23.2,13.6,35.0,09,2020,09-2020,7524620662
57,BIG CONE euro 6 - CRU ,4.0,6.0,,,,,4.0,171.0,75.0,6.0,09,2020,09-2020,6640554323
58,LINHA COSTURA SOL - PRETA,47.0,,,,,,4.0,24.0,10.0,43.0,09,2020,09-2020,5962696051
59,BARROCO MAX COLOR 400G -3635,2.0,3.0,,,1.0,,4.0,134.0,54.8,0.0,09,2020,09-2020,9051571555
60,LINHA ANNE 500 AMÊNDOA,0.0,,,,,,4.0,58.0,18.0,-4.0,09,2020,09-2020,6542534142
61,LINHA ANNE 500 7030 MOSTARDA,4.0,2.0,,,,,4.0,57.81,17.81,2.0,09,2020,09-2020,3567256529
62,LINHA CAMILA 1000 - BRANCO,8.0,,,,4.0,,4.0,66.0,21.2,0.0,09,2020,09-2020,409383396
63,LINHA CLÉA 125 -9172 AZUL MESCLA,8.0,,,,3.0,,4.0,16.52,6.52,1.0,09,2020,09-2020,1047483879
64,TINTA PVA FOSCA 100 ML - 758 ROSA ANTIGO ,6.0,,,,,,4.0,26.0,12.0,2.0,09,2020,09-2020,2035046351
65,TOALHA LAVABO TORINO - VERMELHO,54.0,,,,1.0,,4.0,17.2,5.2,49.0,09,2020,09-2020,1251682854
66,TOALHA LAVABO BRUNA - ROSA,8.0,,,,,,4.0,30.0,12.0,4.0,09,2020,09-2020,9976101691
67,BARBANTE LIMA 8 SALMÃO,6.0,,,,,,4.0,66.0,20.0,2.0,09,2020,09-2020,201323892
68,ARGOLA 20,30.0,,,,,,4.0,0.8,0.52,26.0,09,2020,09-2020,8515526536
69,"AGULHA CROCHE AÇO CIRCULO - 1,75MM",20.0,,,,,,4.0,24.0,10.0,16.0,09,2020,09-2020,4624382743
70,LÃ MAIS BEBE - 9490 ,9.0,2.0,,,,,4.0,63.2,25.2,7.0,09,2020,09-2020,8185310172
71,BARBANTE EUROROMA 6 - PRETO,9.0,,,,3.0,,4.0,63.96,27.96,2.0,09,2020,09-2020,8904551225
72,BARBANTE EUROROMA 8 -BRANCO,7.0,,,,1.0,,4.0,66.0,30.0,2.0,09,2020,09-2020,1131161764
73,LÃ TODO DIA - 70018 AZUL,5.0,,,,,,4.0,35.0,,1.0,09,2020,09-2020,8324227806
74,TINTA TECIDO ACRILEX 572 VERDE ABACATE ,12.0,,,,2.0,,4.0,14.0,5.18,6.0,09,2020,09-2020,7497548255
75,PLACA REDONDA 8 DIAMETRO,13.0,,,,,,4.0,8.0,4.0,9.0,09,2020,09-2020,8719094614
76,BARBANTE EUROROMA 6 - CAQUI ESCURO,12.0,,,,,,4.0,66.0,30.0,8.0,09,2020,09-2020,8066891746
77,CORDÃO ENCERADO GROSSO MARROM,0.0,40.0,,,,,4.0,4.0,2.0,36.0,09,2020,09-2020,3356041066
78,ELASTICO 06MM PRETO CHATO ROLO VENDA POR METRO,0.0,100.0,,,,,4.0,4.0,2.2,96.0,09,2020,09-2020,4060192807
79,CORDÃO NYLOM - BRANCO,0.0,3.5,,,,,4.0,4.0,2.4,-0.5,09,2020,09-2020,460022914
80,FLORZINHA CETIM P  C/ FOLHA P SORTIDAS,0.0,183.0,,,,,4.0,2.0,1.0,179.0,09,2020,09-2020,515528205
81,FUCINHO P/ AMIGURUMI 10,0.0,4.0,,,,,4.0,2.0,1.0,0.0,09,2020,09-2020,1932594788
82,COSTURA DRIMA - 5878,3.0,4.0,,,,,3.0,6.0,2.67,4.0,09,2020,09-2020,5673505191
83,LINHA POLIESTER COSTURA - BRANCA,30.0,,,,1.0,,3.0,18.0,8.4,26.0,09,2020,09-2020,6612982114
84,FIO DE MALHA -ECOMALHA -3008  VERMELHO,19.0,,,,3.0,,3.0,60.0,22.5,13.0,09,2020,09-2020,6969228856
85,BARBANTE LIMA 6 MARROM,2.0,,,,,,3.0,49.5,15.0,-1.0,09,2020,09-2020,7140903269
86,BARBANTE LIMA 6 VERDE  BANDEIRA,3.0,,,,,,3.0,49.5,15.0,0.0,09,2020,09-2020,9179412774
87,BARBANTE LIMA 6 LARANJA,1.0,,,,1.0,,3.0,49.5,15.0,-3.0,09,2020,09-2020,8477780142
88,BARBANTE LIMA 8 TURQUESA,6.0,,,,2.0,,3.0,49.5,15.0,1.0,09,2020,09-2020,39684207
89,BARBANTE LIMA 8 VERDE LIMÃO,6.0,,,,3.0,,3.0,49.5,15.0,0.0,09,2020,09-2020,1565970730
90,TINTA TECIDO ACRILEX 519 BRANCO,13.0,15.0,,,1.0,,3.0,10.5,3.79,24.0,09,2020,09-2020,2055718839
91,TINTA TECIDO ACRILEX 505 AMARELO OURO,0.0,12.0,,,,,3.0,10.5,3.6,9.0,09,2020,09-2020,6522098578
92,LÃ SUPER BEBÊ 100G - 4004 ROSA,14.0,2.0,,,1.0,,3.0,44.4,15.6,12.0,09,2020,09-2020,2257496384
93,LÃ MAIS BEBE - 10 BRANCO,4.0,,,,,,3.0,43.26,16.66,1.0,09,2020,09-2020,5560967043
94,TECIDO SACARIA C/BARRADO PBORDAR,8.0,,,,5.0,,3.0,37.8,15.3,0.0,09,2020,09-2020,4149772545
95,BARROCO MULT 200G -9181 ,8.0,,,,,,3.0,51.85,16.75,5.0,09,2020,09-2020,4274048168
96,LINHA CLÉA 125 -9462 VERDE MESCLA,4.0,,,,,,3.0,12.32,4.82,1.0,09,2020,09-2020,3728248896
97,LINHA CLÉA 125 -9976 PARQUE,3.0,,,,,,3.0,12.32,4.82,0.0,09,2020,09-2020,2072372039
98,CAMILINHA 125M -0046,2.0,1.0,,,,,3.0,13.2,4.8,0.0,09,2020,09-2020,6823434661
99,LÃ MOLLET 40G -3635 VERMELHO,91.0,,,,3.0,,3.0,11.4,3.9,85.0,09,2020,09-2020,9805481535
100,LÃ MOLLET 40G -0940 PRETO,10.0,,,,,,3.0,11.34,3.84,7.0,09,2020,09-2020,5467603694
101,TELA P/PINTURA 16X22,4.0,,,,,,3.0,19.5,9.6,1.0,09,2020,09-2020,1869766482
102,SISAL ROLO 10MT,2.0,11.0,,,,,3.0,28.0,15.4,10.0,09,2020,09-2020,5767688047
103,ARGOLA 75 ,29.0,,,,3.0,,3.0,3.0,1.5,23.0,09,2020,09-2020,2007085202
104,LÃ MOLLET 40G -2309 FLASH,8.0,,,,,,3.0,11.4,3.9,5.0,09,2020,09-2020,8386572271
105,LÃ MOLLET 100G -0850 CASTANHO,8.0,,,,,,3.0,30.0,10.5,5.0,09,2020,09-2020,7595490040
106,AGULHA BORDADO - 14,3.0,34.0,,,,,3.0,4.5,2.4,34.0,09,2020,09-2020,385025271
107,BARBANTE EUROROMA 6 - CINZA,14.0,1.0,,,,,3.0,49.5,22.5,12.0,09,2020,09-2020,1811949094
108,TINTA TECIDO ACRILEX 507 VERMELHO FOGO ,12.0,,,,,,3.0,10.5,3.79,9.0,09,2020,09-2020,228071768
109,LÃ MOLLET 40G -3182 CHICLETE,10.0,,,,,,3.0,10.9,3.4,7.0,09,2020,09-2020,7161800715
110,Alfinete de segurança - 50MM,144.0,,,,2.0,,3.0,1.8,1.05,139.0,09,2020,09-2020,7580026381
111,MASSA BISCUIT POLYCOL - 90G MARROM,12.0,,,,,,3.0,11.7,6.0,9.0,09,2020,09-2020,9261572535
112,GOMA LACA INCOLOR ,0.0,13.0,,,,,3.0,26.1,12.2,10.0,09,2020,09-2020,3159580256
113,ELASTICO 20MM BRANCO POR METRO,0.0,6.0,,,,,3.0,4.5,2.4,3.0,09,2020,09-2020,3991050341
114,AGULHA COSTURA DARNING - 2/0,0.0,2.0,,,,,3.0,3.0,1.5,-1.0,09,2020,09-2020,5991423183
115,Ziper sintetico fino fixo - 40CM PRETO,0.0,9.0,,,,,3.0,9.94,3.94,6.0,09,2020,09-2020,5104533179
116,MEADA ANCHOR RAION - 50063 rosa,0.0,6.0,,,,,3.0,20.7,10.2,3.0,09,2020,09-2020,9988742975
117,PANO DE PRATO BRANCO EMBAINHADO,0.0,11.0,,,,,3.0,15.0,6.0,8.0,09,2020,09-2020,5035204849
118,LINHA RUBI - 5424 TIFANY,0.0,3.0,,,,,3.0,8.38,3.88,0.0,09,2020,09-2020,3491038347
119,Ziper sintetico fino fixo - 45CM BRANCO,0.0,4.0,,,,,3.0,10.5,5.25,1.0,09,2020,09-2020,9371579611
120,Linha Rayza - Lilás,4.0,,,,,,2.0,17.0,6.0,2.0,09,2020,09-2020,9642018364
121,Linha Rayza - Ramy,11.0,,,,2.0,,2.0,17.0,6.0,7.0,09,2020,09-2020,331619543
122,Linha Rayza - Azul Bahamas,11.0,,,,1.0,,2.0,16.89,5.89,8.0,09,2020,09-2020,527840567
123,Linha Rayza - Cereja,8.0,,,,,,2.0,17.0,6.0,6.0,09,2020,09-2020,9676974957
124,Linha Rayza - Maravilha,10.0,,,,,,2.0,17.0,6.0,8.0,09,2020,09-2020,6368833599
125,Meada Anchor - 0901,11.0,,,,,,2.0,7.0,3.5,9.0,09,2020,09-2020,6667602070
126,Novelo Anchor - 00255,8.0,,,,,,2.0,17.6,5.8,6.0,09,2020,09-2020,9672594091
127,Meada Anchor - 0382,36.0,,,,,,2.0,7.0,3.5,34.0,09,2020,09-2020,5571427470
128,Meada Anchor - 1086,2.0,,,,,,2.0,7.0,3.5,0.0,09,2020,09-2020,532676285
129,Meada Anchor - 1048,10.0,,,,,,2.0,7.0,3.5,8.0,09,2020,09-2020,1740611898
130,Meada Anchor - 1049,6.0,,,,,,2.0,7.0,3.5,4.0,09,2020,09-2020,7248888024
131,Meada Anchor - 0038,3.0,,,,,,2.0,7.0,3.5,1.0,09,2020,09-2020,7456478457
132,Meada Anchor - 1033,9.0,,,,,,2.0,6.0,2.9,7.0,09,2020,09-2020,4088887752
133,Meada Anchor - 0168,10.0,,,,,,2.0,7.0,3.5,8.0,09,2020,09-2020,1783540864
134,Meada Anchor - 0433,13.0,,,,,,2.0,7.0,3.5,11.0,09,2020,09-2020,3384993789
135,Meada Anchor - 0228,6.0,,,,,,2.0,7.0,3.5,4.0,09,2020,09-2020,36040069
136,Meada Anchor - 0387,8.0,,,,,,2.0,7.0,3.5,6.0,09,2020,09-2020,7291119591
137,Meada Anchor - 1041,10.0,,,,,,2.0,7.0,3.5,8.0,09,2020,09-2020,2781602909
138,Meada Anchor - 0403,52.0,,,,11.0,,2.0,7.0,3.5,39.0,09,2020,09-2020,7314771989
139,Drima Pesponto - N,5.0,,,,1.0,,2.0,4.0,2.26,2.0,09,2020,09-2020,8505285186
140,COSTURA DRIMA - 6014,7.0,,,,1.0,,2.0,4.0,2.0,4.0,09,2020,09-2020,610578893
141,COSTURA DRIMA - 5470,11.0,,,,3.0,,2.0,4.0,1.78,6.0,09,2020,09-2020,8769804861
142,linha amigurumi- 9534 UNICORNIO,3.0,,,,,,2.0,25.27,8.27,1.0,09,2020,09-2020,7113202379
143,linha amigurumi- 7563,6.0,,,,1.0,,2.0,25.68,8.68,3.0,09,2020,09-2020,9068530566
144,linha amigurumi- 1289,5.0,,,,,,2.0,25.57,8.57,3.0,09,2020,09-2020,7191132896
145,linha amigurumi- 7030 MOSTARDA,4.0,,,,,,2.0,25.68,8.68,2.0,09,2020,09-2020,3378625898
146,COSTURA DRIMA - 6030,10.0,,,,,,2.0,4.0,2.0,8.0,09,2020,09-2020,2670367431
147,MEADA ANCHOR RAION - 50333 - LARANJA,5.0,,,,,,2.0,13.8,6.2,3.0,09,2020,09-2020,376684884
148,MEADA ANCHOR RAION - 50187,2.0,,,,,,2.0,13.8,6.2,0.0,09,2020,09-2020,8796534584
149,MEADA ANCHOR RAION -50301 - MANTEIGA,5.0,,,,,,2.0,13.8,6.2,3.0,09,2020,09-2020,5278009228
150,LINHA BORDAR MAQUINA ALGODÃO CORES VARIADAS,25.0,,,,,,2.0,9.0,3.4,23.0,09,2020,09-2020,5621784949
151,BARBANTE PEQUENO 30G,8.0,,,,,,2.0,5.0,2.6,6.0,09,2020,09-2020,4381472506
152,FIO DE MALHA -3011  AZUL escuro,17.0,,,,2.0,,2.0,38.0,16.0,13.0,09,2020,09-2020,7113120292
153,BIG CONE euro 8 -VERDE MUSGO,1.0,,,,,,2.0,86.0,38.0,-1.0,09,2020,09-2020,6217441339
154,BARROCO MAX 4/6 -3501 MALAGUETA,4.0,,,,,,2.0,35.0,11.7,2.0,09,2020,09-2020,3331516845
155,BARROCO MAX 4/6 -8001 BRANCO ,3.0,,,,1.0,,2.0,35.0,11.7,0.0,09,2020,09-2020,2327743995
156,BARROCO MAX 4/6 -5800 PISTACHE ,4.0,,,,,,2.0,35.0,11.7,2.0,09,2020,09-2020,644495113
157,BARBANTE LIMA 6 BORDO,3.0,,,,,,2.0,33.0,10.0,1.0,09,2020,09-2020,6936506434
158,BARBANTE LIMA 6 VERMELHO ,4.0,,,,4.0,,2.0,32.5,9.5,-2.0,09,2020,09-2020,4994335346
159,BARBANTE LIMA 8 BORDO,4.0,,,,3.0,,2.0,32.82,9.82,-1.0,09,2020,09-2020,7913068815
160,BARBANTE LIMA 8 VERMELHO,9.0,,,,6.0,,2.0,33.0,10.0,1.0,09,2020,09-2020,6920379807
161,BARBANTE LIMA 8 VERDE BANDEIRA,3.0,,,,,,2.0,33.0,10.0,1.0,09,2020,09-2020,7275928368
162,"AGULHA TRICÔ PLÁSTICO 9,0 35CM",9.0,,,,,,2.0,15.5,3.5,7.0,09,2020,09-2020,475194772
163,LINHA ANNE 250M 8001 BRANCO ,5.0,,,,,,2.0,20.0,6.0,3.0,09,2020,09-2020,5292931417
164,LINHA ANNE 500 1198 MANTEGA,11.0,,,,,,2.0,29.0,9.0,9.0,09,2020,09-2020,4480036550
165,LINHA ANNE 500 7529 TERRACOTA,3.0,,,,,,2.0,29.0,9.0,1.0,09,2020,09-2020,5947637586
166,LINHA ANNE 500 3227 ROSA ANTIGO,2.0,,,,,,2.0,29.0,9.0,0.0,09,2020,09-2020,483663237
167,LINHA ANNE 500 2470  ENSEADA ,2.0,1.0,,,,,2.0,29.0,9.0,1.0,09,2020,09-2020,5798714014
168,LINHA LIZZY ABOBORA,3.0,,,,,,2.0,31.64,7.64,1.0,09,2020,09-2020,5392709409
169,LINHA CLÉA 125 -5203 VERDE LIMÃO,7.0,,,,4.0,,2.0,8.4,3.4,1.0,09,2020,09-2020,6801815971
170,LINHA CLÉA 125 -2829 AZUL ROYAL,5.0,,,,,,2.0,8.12,3.12,3.0,09,2020,09-2020,4549610934
171,LINHA CLÉA 125 -9427 ROSA,1.0,,,,,,2.0,8.12,3.12,-1.0,09,2020,09-2020,7764751217
172,VERNIZ ACRILICO FOSCO -100ML,6.0,,,,,,2.0,19.8,7.6,4.0,09,2020,09-2020,5120416212
173,CAMILINHA 125M -0105 BEGE,10.0,,,,1.0,,2.0,8.7,3.1,7.0,09,2020,09-2020,7107525551
174,PINCEL TIGRE 815 - 04,12.0,,,,,,2.0,7.0,3.4,10.0,09,2020,09-2020,8398370216
175,PINCEL TIGRE - 308- 0,12.0,,,,,,2.0,19.8,8.8,10.0,09,2020,09-2020,5210140821
176,PINCEL CONDOR 284-6,7.0,,,,,,2.0,17.0,8.0,5.0,09,2020,09-2020,6172906400
177,FITA CETIM PROGRESSO 2 - 0240 ROSA ESCURO,3.0,69.0,,,40.0,,2.0,1.0,0.5,30.0,09,2020,09-2020,4120722489
178,LÃ MOLLET 40G -0409 AMETISTA,25.0,,,,4.0,,2.0,7.14,2.14,19.0,09,2020,09-2020,2994484532
179,LÃ SUPER BEBÊ 100G - 1005 AMARELO BEBE,10.0,,,,,,2.0,27.0,7.8,8.0,09,2020,09-2020,8571691301
180,LÃ SUPER BEBÊ 100G - 8003 GELO,13.0,,,,,,2.0,29.6,10.4,11.0,09,2020,09-2020,1964461805
181,TINTA ÓLEO GATO PRETO 25 ML - BRANCO ,8.0,,,,,,2.0,15.0,8.0,6.0,09,2020,09-2020,4666335137
182,TINTA ÓLEO GATO PRETO 25 ML - AMARELO ESCURO,4.0,,,,,,2.0,15.0,8.0,2.0,09,2020,09-2020,9931053733
183,TINTA ÓLEO GATO PRETO 25 ML - AZUL COBALTO ESCURO,6.0,,,,,,2.0,15.0,8.0,4.0,09,2020,09-2020,1332190134
184,TINTA PVA FOSCA 100 ML - 752 AZUL ULTRAMAR ,12.0,,,,,,2.0,12.5,5.5,10.0,09,2020,09-2020,1862253641
185,LÃ MOLLET 100G -0769 ROSA,8.0,,,,1.0,,2.0,20.0,7.0,5.0,09,2020,09-2020,4609331086
186,LÃ MOLLET 100G -7030 MOSTARDA,12.0,,,,,,2.0,20.0,7.4,10.0,09,2020,09-2020,7378219984
187,OLHO P AMIGURUMI -18 PRETO,30.0,,,,,,2.0,2.94,1.74,28.0,09,2020,09-2020,1965450252
188,TELA P/PINTURA 18X24,7.0,,,,,,2.0,15.0,7.0,5.0,09,2020,09-2020,667655420
189,"AGULHA CROCHÊ CIRCULO - 3,5",0.0,2.0,,,,,2.0,12.0,5.0,0.0,09,2020,09-2020,5170888619
190,LÃ MOLLET 40G -0385 ,8.0,,,,,,2.0,7.6,2.6,6.0,09,2020,09-2020,4720100790
191,BARROCO MULT 200G -9427,6.0,,,,1.0,,2.0,33.6,8.6,3.0,09,2020,09-2020,353823941
192,CAMILINHA 125M - 0291 - AMARELO OURO,10.0,1.0,,,2.0,,2.0,9.0,3.4,7.0,09,2020,09-2020,1502798551
193,AGULHA BORDADO - 16,2.0,115.0,,,,,2.0,3.0,1.6,115.0,09,2020,09-2020,8618375208
194,AGULHA BORDADO - 13,2.0,34.0,,,,,2.0,4.0,2.0,34.0,09,2020,09-2020,332572491
195,BARBANTE EUROROMA 6 - AZUL PISCINA,12.0,,,,,,2.0,33.0,15.0,10.0,09,2020,09-2020,8660257949
196,BARBANTE EUROROMA 8 - PRETO,9.0,,,,2.0,,2.0,33.0,15.0,5.0,09,2020,09-2020,5072076063
197,COSTURA DRIMA - 5905,10.0,1.0,,,,,2.0,4.0,1.7,9.0,09,2020,09-2020,9569504042
198,BARBANTE LIMA 6 BRANCO,0.0,,,,,,2.0,33.0,10.0,-2.0,09,2020,09-2020,4290097832
199,BARBANTE LIMA 6 ROSA BEBE,6.0,,,,2.0,,2.0,33.0,10.0,2.0,09,2020,09-2020,8578798678
200,TINTA PVA FOSCA 100 ML - CAFÉ,6.0,,,,1.0,,2.0,13.0,6.0,3.0,09,2020,09-2020,43125528
201,TINTA PVA FOSCA 100ML- BRANCO,18.0,,,,3.0,,2.0,13.0,6.0,13.0,09,2020,09-2020,6577574667
202,TINTA TECIDO ACRILEX 543 AZUL ULTRAMAR ,12.0,,,,1.0,,2.0,7.0,2.5,9.0,09,2020,09-2020,5967272704
203,TINTA TECIDO ACRILEX 528  LILÁS ,12.0,4.0,,,1.0,,2.0,7.0,2.3,13.0,09,2020,09-2020,8653618374
204,TINTA TECIDO ACRILEX 511 VERDE BANDEIRA,12.0,,,,,,2.0,7.0,2.4,10.0,09,2020,09-2020,9140161407
205,LÃ MAIS BEBE - 9562 POR DO SOL,5.0,,,,,,2.0,31.6,12.6,3.0,09,2020,09-2020,7782253948
206,BARBANTE EUROROMA 6 - CAQUI,12.0,2.0,,,,,2.0,33.0,15.0,12.0,09,2020,09-2020,6095038563
207,TAMPA MAX CROCHE REDONDA,3.0,,,,,,2.0,6.0,3.0,1.0,09,2020,09-2020,9732524213
208,CX TAMPA SAPATO 25X15X9,3.0,,,,,,2.0,19.8,11.4,1.0,09,2020,09-2020,9743399622
209,FUCINHO P/ AMICURUMI 12,0.0,2.0,,,,,2.0,1.92,0.92,0.0,09,2020,09-2020,5962334963
210,ELÁSTICO ROLIÇO BRANCO VENDA METRO,0.0,50.0,,,,,2.0,2.0,1.1,48.0,09,2020,09-2020,3763436887
211,TINTA TECIDO ACRILEX 577 TURQUESA,0.0,4.0,,,,,2.0,7.0,3.0,2.0,09,2020,09-2020,3102939725
212,FITA GORGURÃO 2 -PRETO,0.0,7.0,,,,,2.0,2.0,1.0,5.0,09,2020,09-2020,7275842433
213,RECORTE LETRA 1CM COUNTRY- A,0.0,59.0,,,,,2.0,1.0,0.4,57.0,09,2020,09-2020,4244845623
214,RECORTE LETRA 3CM COUNTRY -A,0.0,36.0,,,,,2.0,2.0,1.0,34.0,09,2020,09-2020,6536447895
215,RECORTE LETRA 3CM COUNTRY -L,0.0,33.0,,,,,2.0,2.0,1.0,31.0,09,2020,09-2020,8979754225
216,RENDA GUIPEARE 7CM VERDE ÁGUA ,0.0,7.0,,,,,2.0,20.0,10.0,5.0,09,2020,09-2020,8531553370
