,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
499,BIG CONE euro 6 - VERDE AGUA CLARO                         ,3.0,,,,,,1.0,45.0,15.0,2.0,12,2020,12-2020,4060449801
500,STENCIL STM - 399 VINHO,4.0,,,,,,1.0,6.0,3.0,3.0,12,2020,12-2020,2786233234
501,STENCIL STE - 078 GEOMETRICO,4.0,,,,,,1.0,4.5,2.3,3.0,12,2020,12-2020,8746921056
502,STENCIL STE - 104 BEM VINDO,5.0,,,,,,1.0,4.5,2.3,4.0,12,2020,12-2020,869722042
503,STENCIL STE - 348 ALFABETO,4.0,,,,,,1.0,4.5,2.3,3.0,12,2020,12-2020,1615387161
504,TINTA FOSCA P/ARTESANATO -545 VERDE OLIVA,4.0,,,,,,1.0,8.05,2.35,3.0,12,2020,12-2020,8262292028
505,STENCIL - STXXN-002 FELIZ NATAL,3.0,,,,,,1.0,8.0,4.4,2.0,12,2020,12-2020,2097939467
506,COSTURA DRIMA - 0045,9.0,,,,,,1.0,2.5,1.3,8.0,12,2020,12-2020,8442190478
507,COSTURA DRIMA - 0263,10.0,,,,,,1.0,2.5,1.3,9.0,12,2020,12-2020,3210720164
508,Ziper sintetico fino fixo - 40CM vermelho,10.0,,,,,,1.0,3.5,2.3,9.0,12,2020,12-2020,9675129494
509,TOALHA MESA NATAL 6L,1.0,,,,,,1.0,58.0,33.0,0.0,12,2020,12-2020,7279641923
510,TOALHA LAVABO PINTADA NATAL/REMDA,1.0,,,,,,1.0,18.65,8.65,0.0,12,2020,12-2020,3438986470
511,TOALHA ROSTO PINTADA NATAL /RENDA,3.0,,,,,,1.0,40.0,20.0,2.0,12,2020,12-2020,9609490364
512,CAMINHO MESA JUTA NATAL,1.0,,,,,,1.0,61.74,26.74,0.0,12,2020,12-2020,2093861404
513,KIT COZINHA  NATAL,0.0,1.0,,,,,1.0,15.8,8.3,0.0,12,2020,12-2020,2300492247
514,BOTA PAPAI NOEL C/ JUTA,1.0,,,,,,1.0,38.0,21.0,0.0,12,2020,12-2020,9721589703
515,GUIRLANDA BONECO,1.0,,,,,,1.0,19.5,9.5,0.0,12,2020,12-2020,3529807343
516,KIT PENDENTES PRATA,1.0,,,,,,1.0,19.8,9.8,0.0,12,2020,12-2020,2481129148
517,PENDENTE 3 SINOS 15CM,3.0,,,,,,1.0,6.0,3.0,2.0,12,2020,12-2020,6618868352
518,ESTRELA PONTA ARVORE NATAL,1.0,,,,,,1.0,7.42,3.92,0.0,12,2020,12-2020,589526295
519,FITA NATAL ARABESCO DOURADO,17.0,,,,,,1.0,3.5,1.6,16.0,12,2020,12-2020,1219414292
520,TINTA PVA FOSCA 100 ML - PRETO,16.0,,,,,,1.0,6.5,3.0,15.0,12,2020,12-2020,6609843949
521,TINTA ACRILICA P TELA - AZUL COBALTO CLARO,5.0,,,,,,1.0,7.5,4.0,4.0,12,2020,12-2020,5557592814
522,TINTA ÓLEO GATO PRETO 20ML - VERMELHO CADMIO ESCURO ,4.0,,,,,,1.0,7.43,3.93,3.0,12,2020,12-2020,5193962435
523,TINTA ÓLEO GATO PRETO 20ML  - AZUL HORTENCIA,4.0,,,,,,1.0,7.5,3.7,3.0,12,2020,12-2020,4923908849
524,PINCEL TIGRE 815 - 18,3.0,,,,,,1.0,12.0,6.0,2.0,12,2020,12-2020,5544253406
525,PAPEL DECOUPAGE PD1-013,7.0,,,,,,1.0,4.0,2.0,6.0,12,2020,12-2020,9755946309
526,CASA DE BONECA PINTADA,2.0,,,,,,1.0,125.7,53.7,1.0,12,2020,12-2020,4025573388
527,TINTA PVA METAL FERRO,1.0,,,,,,1.0,15.68,4.88,0.0,12,2020,12-2020,1302852193
528,STENCIL STQG-020 MANDALA,2.0,,,,,,1.0,15.0,5.2,1.0,12,2020,12-2020,7331678585
529,CHAVEIRO CIRCULO ,9.0,,,,,,1.0,2.5,1.2,8.0,12,2020,12-2020,7689733565
530,KIT MANTIMENTO,4.0,,,,,,1.0,125.0,55.0,3.0,12,2020,12-2020,9342149021
531,MINIATURA LASER CAMA CASAL POLLY,1.0,,,,,,1.0,5.41,2.61,0.0,12,2020,12-2020,2215412174
532,MINIATURA LASER BANCO POLLY,1.0,,,,,,1.0,4.45,1.95,0.0,12,2020,12-2020,4872980369
533,MINIATURA LASER GUADA-ROUPA POLLY,1.0,,,,,,1.0,7.92,3.52,0.0,12,2020,12-2020,2438432462
534,MINIATURA LASER COMODA POLLY,1.0,,,,,,1.0,6.52,3.02,0.0,12,2020,12-2020,9731842863
535,MINIATURA LASER SOFÁ 3 BARBIE,1.0,,,,,,1.0,19.8,10.3,0.0,12,2020,12-2020,6352587817
536,MINIATURA LASER BANHEIRA BARBIE,1.0,,,,,,1.0,16.0,8.0,0.0,12,2020,12-2020,3155146420
537,MINIATURA LASER CAMA CASAL BARBIE,1.0,,,,,,1.0,28.0,13.0,0.0,12,2020,12-2020,102348085
538,BARBANTE EUROROMA 6 - VERDE ÁGUA CLARO,3.0,,,,,,1.0,19.5,6.6,2.0,12,2020,12-2020,2591639616
539,BARBANTE TRENTO - MOSTARDA 470,13.0,,,,1.0,,1.0,14.13,5.63,11.0,12,2020,12-2020,7344511723
540,BARBANTE MILANO 6 200G  PINK 550,6.0,,,,,,1.0,15.8,7.8,5.0,12,2020,12-2020,8116274626
541,BARBANTE MILANO 6 200G  OURO,5.0,,,,,,1.0,15.69,7.69,4.0,12,2020,12-2020,7860453475
542,BIG CONE euro 6 - AZUL BEBE,2.0,,,,,,1.0,45.0,15.0,1.0,12,2020,12-2020,4897992681
543,RESINA DIVINO MINI C/2,3.0,,,,,,1.0,3.5,1.7,2.0,12,2020,12-2020,9821405341
544,RESINA DIVINOMINI C/3,6.0,,,,,,1.0,2.7,1.35,5.0,12,2020,12-2020,3732677038
545,RESINA DIVINOPOMBINHA C/2,11.0,,,,,,1.0,2.9,1.45,10.0,12,2020,12-2020,6144299142
546,APLIQUE LASE BLASÃO 11X14,4.0,,,,,,1.0,7.0,3.5,3.0,12,2020,12-2020,694448686
547,BATEDOR ESPUMA,1.0,,,,,,1.0,4.5,2.1,0.0,12,2020,12-2020,1580398584
548,FRASQUEIRA M,2.0,,,,,,1.0,23.8,11.9,1.0,12,2020,12-2020,244580948
549,URNA P,1.0,,,,,,1.0,19.8,9.9,0.0,12,2020,12-2020,3218979654
550,CX TAMPA SAPATO 22X12X5,3.0,,,,,,1.0,6.0,3.45,2.0,12,2020,12-2020,4862837219
551,AGUARRÁS - 100ML GP,0.0,2.0,,,,,1.0,5.74,5.74,1.0,12,2020,12-2020,4809978269
552,ARTE FRANCESA -AFQG-090 COZINHA,3.0,,,,,,1.0,6.42,3.42,2.0,12,2020,12-2020,2292006940
553,Meada Anchor - 0339,5.0,,,,,,1.0,3.5,1.7,4.0,12,2020,12-2020,8462828567
554,Meada Anchor - 1050,4.0,,,,,,1.0,3.38,1.58,3.0,12,2020,12-2020,5031100118
555,ELÁSTICO ROLIÇO BRANCO VENDA METRO,38.0,,,,,,1.0,1.0,0.55,37.0,12,2020,12-2020,7014074235
556,RECORTE LETRA 3CM COUNTRY -L,31.0,,,,,,1.0,1.0,0.5,30.0,12,2020,12-2020,5169533568
557,RECORTE LETRA 3CM COUNTRY -R,34.0,,,,,,1.0,1.0,0.5,33.0,12,2020,12-2020,6297780819
558,RECORTE LETRA 3CM COUNTRY -I,18.0,,,,,,1.0,1.0,0.5,17.0,12,2020,12-2020,2450755973
559,RECORTE LETRA 3CM COUNTRY -J,12.0,,,,,,1.0,1.0,0.5,11.0,12,2020,12-2020,2173851828
560,RECORTE LETRA 3CM COUNTRY -M,17.0,,,,,,1.0,1.0,0.5,16.0,12,2020,12-2020,4085128000
561,AGULHA CROCHÊ C/ CABO PLÁSTICO,6.0,,,,,,1.0,7.0,4.0,5.0,12,2020,12-2020,435716297
562,FITA MÉTRICA NYBC,0.0,1.0,,,,,1.0,3.5,1.9,0.0,12,2020,12-2020,1250136586
563,EXTENSOR SULTIÃ 2 GANCHOS BEJE,20.0,,,,,,1.0,2.0,1.4,19.0,12,2020,12-2020,1391308584
564,BOTÃO CAMISETE 22,96.0,,,,,,1.0,0.4,0.2,95.0,12,2020,12-2020,7693525631
565,PEROLA 8MM - VERMELHA,6.0,,,,,,1.0,10.0,4.0,5.0,12,2020,12-2020,8763199229
566,MEADA ANCHOR METALIZADA- 300 DOURADA,11.0,,,,,,1.0,6.9,3.4,10.0,12,2020,12-2020,1185441404
567,PANO DE PRATO BRANCO EMBAINHADO,57.0,,,,,,1.0,5.0,2.0,56.0,12,2020,12-2020,6173099876
568,LINHA POLIESTER COSTURA - VERMELHA,5.0,,,,,,1.0,5.31,2.31,4.0,12,2020,12-2020,2147476179
569,LINHA CLÉA 1000 -7684 PORCELANA,2.0,,,,,,1.0,15.5,5.5,1.0,12,2020,12-2020,2784620544
570,CAMILINHA 40M - 0218 - VERDE,7.0,,,,,,1.0,2.8,1.3,6.0,12,2020,12-2020,3220430342
571,CAMILINHA 40M - 0142 - AZUL,5.0,,,,,,1.0,2.8,1.3,4.0,12,2020,12-2020,3039596937
572,CAMILINHA 40M - 0433 - AZUL CELESTE,7.0,,,,,,1.0,2.8,1.3,6.0,12,2020,12-2020,4460140716
573,CAMILINHA 40M - 0385 - CREME,5.0,,,,,,1.0,2.8,1.3,4.0,12,2020,12-2020,4162811195
574,CAIXINHA TRANSPARENTE 4X4 PTE C/10,3.0,,,,,,1.0,9.6,4.6,2.0,12,2020,12-2020,1472858826
575,SOMBRINHA MANUAL LJ C.RETO/CURTO C RENDA,1.0,,,,,,1.0,25.0,12.5,0.0,12,2020,12-2020,1783624187
576,TINTA TECIDO ACRILEX 536 AMARELO CADMIO,9.0,,,,,,1.0,3.5,1.15,8.0,12,2020,12-2020,6956521166
577,BARBANTE EUROROMA 6 - CHUMBO,6.0,,,,,,1.0,19.5,6.6,5.0,12,2020,12-2020,6494264251
578,BARBANTE MILANO 6 200G 0808 VERDE MUSGO,5.0,,,,,,1.0,15.8,7.8,4.0,12,2020,12-2020,8639802134
579,FITA CETIM PROGRESSO 5 - 0228 OURO,90.0,,,,,,1.0,1.0,0.5,89.0,12,2020,12-2020,4682931864
580,COSTURA DRIMA - 4964,6.0,,,,,,1.0,2.5,1.3,5.0,12,2020,12-2020,7269980738
581,COSTURA DRIMA - 0108,4.0,,,,,,1.0,2.5,1.3,3.0,12,2020,12-2020,2111809211
582,Meada Anchor - 0258,5.0,,,,,,1.0,3.45,1.6,4.0,12,2020,12-2020,9648246381
583,Meada Anchor - 0267,4.0,,,,,,1.0,3.45,1.6,3.0,12,2020,12-2020,3685435187
584,BARBANTE APOLO 4 - ROSA,4.0,,,,,,1.0,19.5,6.6,3.0,12,2020,12-2020,6419048457
585,LÁPIS HB  - N2,56.0,,,,,,1.0,0.96,0.66,55.0,12,2020,12-2020,9080602106
586,ÁRVORE NATAL - 60CM VERDE,4.0,,,,,,1.0,12.0,4.0,3.0,12,2020,12-2020,6730691016
587,REGUA DE 30CM  ACRIMET,15.0,,,,,,1.0,2.86,1.36,14.0,12,2020,12-2020,6327068128
588,Ziper sintetico fino fixo - 45CM CENOURA 903,7.0,,,,,,1.0,4.0,2.0,6.0,12,2020,12-2020,1066390027
589,PRESÉPIO RESINA 38X15X27,1.0,,,,,,1.0,190.0,82.0,0.0,12,2020,12-2020,3223491017
590,BOLA NATAL TEXTURIZADA PTE C/4 VERMELHA,6.0,,,,,,1.0,19.0,8.0,5.0,12,2020,12-2020,4825222305
591,COLA BRANCA CASCOREZ - 500G,11.0,,,,,,1.0,16.5,6.0,10.0,12,2020,12-2020,4738127957
592,TINTA TECIDO ACRILEX 570 VERDE PISTACHE,11.0,,,,,,1.0,3.0,0.65,10.0,12,2020,12-2020,2715072647
593,SAIA P ARVORE NATAL 60CM,2.0,,,,,,1.0,33.36,15.86,1.0,12,2020,12-2020,1863594330
594,TESOURA MULTIUSO MUNDIAL 8 1/2,2.0,,,,,,1.0,25.0,15.0,1.0,12,2020,12-2020,7358548235
595,AQUA BETUME 100ML - ACRILEX,5.0,,,,,,1.0,9.5,4.0,4.0,12,2020,12-2020,3565334082
596,SACO P PRESENTE METÁLICO OURO 30X44,55.0,,,,,,1.0,2.5,1.0,54.0,12,2020,12-2020,3915716804
597,ÁRVORE NATAL PINHEIRO VERDE 90CM,1.0,,,,,,1.0,28.0,9.0,0.0,12,2020,12-2020,1839790077
598,TINTA FOSCA P/ARTESANATO - 828 ROSA ANTIGO,5.0,,,,,,1.0,8.22,2.52,4.0,12,2020,12-2020,2246751528
599,TINTA FOSCA P/ARTESANATO - 531 MARROM,6.0,,,,,,1.0,8.22,2.72,5.0,12,2020,12-2020,5555667081
600,PAPEL DECOUPAGE - PD-778 PARIS,10.0,,,,,,1.0,3.89,1.89,9.0,12,2020,12-2020,4550185403
601,PAPEL DECOUPAGE PD1-048,3.0,,,,,,1.0,4.0,2.0,2.0,12,2020,12-2020,933866160
602,PAPEL DECOUPAGE - PD-382,4.0,,,,,,1.0,4.0,2.0,3.0,12,2020,12-2020,4632170678
603,PAPEL DECOUPAGE - PD-432 CASA PASSARINHO,10.0,,,,,,1.0,4.0,2.0,9.0,12,2020,12-2020,3219826130
604,PAPEL DECOUPAGE - PD-434 COZINHA,4.0,,,,,,1.0,4.0,2.0,3.0,12,2020,12-2020,5780522407
605,LINHA CAMILA 1000 - 5333 LARANJA,6.0,,,,,,1.0,16.5,5.5,5.0,12,2020,12-2020,8861249766
606,Novelo Anchor - 00269 VERDE OLIVA,9.0,,,,,,1.0,9.5,3.6,8.0,12,2020,12-2020,6987954476
607,Novelo Anchor - 00923 VERDE,10.0,,,,,,1.0,9.5,3.6,9.0,12,2020,12-2020,5375898643
608,PAPEL DECOUPAGE-AF-260,10.0,,,,,,1.0,4.0,2.0,9.0,12,2020,12-2020,4501752118
609,PAPEL DECOUPAGE-AF-213,18.0,,,,,,1.0,3.89,1.89,17.0,12,2020,12-2020,4953024451
610,PAPEL DECOUPAGE-AF-214,15.0,,,,,,1.0,3.89,1.89,14.0,12,2020,12-2020,925103483
611,AMIGURUMI PELUCIA -8008 CINZA,6.0,,,,,,1.0,13.5,4.5,5.0,12,2020,12-2020,9200960540
612,AMIGURUMI PELUCIA -2829 AZUL,6.0,,,,,,1.0,13.29,4.29,5.0,12,2020,12-2020,7389792635
613,AMIGURUMI PELUCIA -7563 ,6.0,,,,,,1.0,13.5,4.5,5.0,12,2020,12-2020,7124239019
614,AMIGURUMI PELUCIA -7564,6.0,,,,,,1.0,13.29,4.29,5.0,12,2020,12-2020,7592345521
615,AMIGURUMI PELUCIA -7625,6.0,,,,,,1.0,13.5,4.5,5.0,12,2020,12-2020,2650813017
616,PAPEL DECOUPAGE - SD1-007,8.0,,,,,,1.0,3.5,1.8,7.0,12,2020,12-2020,7930623712
617,LINHA CLÉA 500 - 1074,2.0,,,,,,1.0,10.5,3.7,1.0,12,2020,12-2020,5569057995
618,TECIDO PARA BORDAR MADEIRA,19.0,,,,,,1.0,58.0,26.0,18.0,12,2020,12-2020,9693150631
619,"TOALHA MESA 1,60X2,40M BRANCA",2.0,,,,,,1.0,58.0,22.0,1.0,12,2020,12-2020,7301611058
620,TOALHA MESA 90X90CM BRANCA,6.0,,,,,,1.0,28.0,13.0,5.0,12,2020,12-2020,1761309936
621,TOALHA DE MESA 78X78 ATHENAS RENDA,6.0,,,,,,1.0,15.0,7.2,5.0,12,2020,12-2020,7851461840
622,TOALHA LAVABO TORINO - BRANCO,12.0,,,,,,1.0,4.0,1.3,11.0,12,2020,12-2020,1428995195
623,TOALHA LAVABO MULTI ARTE - BRANCA,12.0,,,,,,1.0,7.5,4.3,11.0,12,2020,12-2020,2051089757
624,TOALHA BANHO MULTI ARTE - NUDE,3.0,,,,,,1.0,32.0,14.0,2.0,12,2020,12-2020,6251657460
625,TOALHA ROSTO BRUNA - AZUL,3.0,,,,,,1.0,15.0,7.0,2.0,12,2020,12-2020,9311665139
626,TOALHA ROSTO BRUNA - BEJE,4.0,,,,,,1.0,15.0,7.0,3.0,12,2020,12-2020,3748170212
627,SACO P PRESENTE ROSAS 58X45,1.0,,,,,,1.0,3.5,1.5,0.0,12,2020,12-2020,9418871982
628,PAPEL DECOUPAGE - AFG-031 CAVALO,5.0,,,,,,1.0,7.29,3.49,4.0,12,2020,12-2020,7743393497
629,URSO AMIGURUMI VELUDO,1.0,,,,,,1.0,98.0,38.0,0.0,12,2020,12-2020,9401865384
630,LINHA CAMILA 1000 - 5096,6.0,,,,,,1.0,16.5,6.3,5.0,12,2020,12-2020,453508300
631,JOGO DE LATA MANTIMENTOS,3.0,,,,1.0,,1.0,120.0,42.0,1.0,12,2020,12-2020,6742510059
632,RECORTE LETRA 3CM COUNTRY -Q,0.0,,,,,,1.0,1.0,1.0,-1.0,12,2020,12-2020,5390176524
633,RECORTE LETRA 3CM COUNTRY -O,0.0,,,,,,1.0,1.0,1.0,-1.0,12,2020,12-2020,205843480
634,PINCEL CONDOR 284-14,0.0,6.0,,,,,1.0,14.17,6.17,5.0,12,2020,12-2020,5875477781
635,PASSA FITA - BRANCO,0.0,27.4,,,,,1.0,2.5,1.3,26.4,12,2020,12-2020,5789343374
636,"BORDADO INGLÊS 7,5 CM - BRANCO",0.0,17.7,,,,,1.0,3.8,1.8,16.7,12,2020,12-2020,71037743
637,"AGULHA DE GANCHO 2,5 MM ",0.0,7.0,,,,,1.0,6.0,2.5,6.0,12,2020,12-2020,9103444026
638,JOGO AMERICANO LITOARTE 4 PCS,0.0,1.0,,,,,1.0,30.0,30.0,0.0,12,2020,12-2020,5039453429
639,LINHA ANNE 500 2829 AZUL BIC,0.0,6.0,,,,,1.0,15.5,5.5,5.0,12,2020,12-2020,5482475415
640,LINHA ANNE 500 2500 AZUL AQUA,0.0,6.0,,,,,1.0,15.5,5.5,5.0,12,2020,12-2020,6093397584
641,FIO NÁUTICO - 7404 CASTOR,0.0,1.0,,,,,1.0,33.45,14.45,0.0,12,2020,12-2020,4144004623
642,CANETAS HIDROGRÁFICAS - 12 UNID,0.0,3.0,,,,,1.0,5.0,2.0,2.0,12,2020,12-2020,863466139
643,Meada Anchor - 0292,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,4993332451
644,Meada Anchor - 0293,29.0,,,,,,0.0,0.0,,29.0,12,2020,12-2020,689978664
645,Meada Anchor - 0288,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,6890584178
646,Meada Anchor - 0289,24.0,,,,,,0.0,0.0,,24.0,12,2020,12-2020,5175758238
647,Meada Anchor - 0275,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,6109540398
648,Meada Anchor - 0386,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,3874415888
649,Meada Anchor - 0300,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,5220339614
650,Meada Anchor - 0301,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,5614647858
651,Meada Anchor - 0303,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,7677437520
652,Meada Anchor - 0304,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,7672936113
653,Meada Anchor - 0323,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,4803911125
654,Meada Anchor - 0324,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,4103487623
655,Meada Anchor - 0326,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,3975396878
656,Meada Anchor - 0328,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,7342144651
657,Meada Anchor - 0329,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,4121502755
658,Meada Anchor - 0330,25.0,,,,,,0.0,0.0,,25.0,12,2020,12-2020,5020290852
659,Meada Anchor - 0332,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,2196144206
660,Meada Anchor - 0335,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,7649216064
661,Meada Anchor - 0311,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,5018417310
662,Meada Anchor - 0313,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,436596943
663,Meada Anchor - 0314,18.0,,,,,,0.0,0.0,,18.0,12,2020,12-2020,7052095899
664,Meada Anchor - 0925,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,8042913732
665,Meada Anchor - 0306,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,6885994660
666,Meada Anchor - 0308,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,7107027263
667,Meada Anchor - 0309,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,1087745415
668,Meada Anchor - 0310,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,7758079559
669,Meada Anchor - 0891,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,2286450296
670,Meada Anchor - 0890,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,701300577
671,Meada Anchor - 0901,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,1057707239
672,Meada Anchor - 0363,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,2131780506
673,Meada Anchor - 0365,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,3296327308
674,Meada Anchor - 1045,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,528798864
675,Meada Anchor - 1046,33.0,,,,,,0.0,0.0,,33.0,12,2020,12-2020,5287952137
676,Meada Anchor - 1002,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,5530496891
677,Meada Anchor - 1001,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,7894379385
678,Meada Anchor - 1003,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,4335625139
679,Meada Anchor - 1004,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,7894336540
680,Meada Anchor - 0372,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,7867059659
681,Meada Anchor - 0373,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,7324794186
682,Meada Anchor - 0374,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,8171866500
683,Meada Anchor - 0375,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,9558500182
684,Meada Anchor - 0944,25.0,,,,,,0.0,0.0,,25.0,12,2020,12-2020,9364016322
685,Meada Anchor - 0366,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,9872913309
686,Meada Anchor - 0367,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,997359437
687,Meada Anchor - 0368,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,4514604324
688,Meada Anchor - 0369,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,6015986088
689,Meada Anchor - 0370,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,6270049383
690,Meada anchor - 0371,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,2898570220
691,Meada Anchor - 0358,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,7303508609
692,Meada Anchor - 0360,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,6610596036
693,Meada Anchor - 0380,18.0,,,,,,0.0,0.0,,18.0,12,2020,12-2020,4818632937
694,Meada Anchor - 0381,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,1777527725
695,Meada Anchor - 0276,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,3562566767
696,Meada Anchor - 1082,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,6581394176
697,Meada Anchor - 1084,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,6168768378
698,Meada Anchor - 1086,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,8708715973
699,Meada Anchor - 1088,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,2508232489
700,Meada Anchor - 1009,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,3400541989
701,Meada Anchor - 0376,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,9142734929
702,Meada Anchor - 0378,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,6216909897
703,Meada Anchor - 0778,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,7533595452
704,Meada Anchor - 1008,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,3947955003
705,Meada Anchor - 0914,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,7529159594
706,Meada Anchor - 1007,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,8604612037
707,Meada Anchor - 0936,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,1827538560
708,Meada Anchor - 0882,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,6888483259
709,Meada Anchor - 0883,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,7369309891
710,Meada Anchor - 0884,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,2075681054
711,Meada Anchor - 0347,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,9855502635
712,Meada Anchor - 0355,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,1170472421
713,Meada Anchor - 1010,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,4107297909
714,Meada Anchor - 1047,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,6097726006
715,Meada Anchor - 1048,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,8626806383
716,Meada Anchor - 1049,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,959942011
717,Meada Anchor - 0351,27.0,,,,,,0.0,0.0,,27.0,12,2020,12-2020,9908005052
718,Meada Anchor - 0352,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,8810061010
719,Meada Anchor - 1011,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,8792832376
720,Meada Anchor - 0868,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,6598837743
721,Meada Anchor - 1013,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,503120433
722,Meada Anchor - 1014,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,2142405676
723,Meada Anchor - 0336,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,9285270792
724,Meada Anchor - 0337,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,3723256736
725,Meada Anchor - 0338,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,8002993469
726,Meada Anchor - 0340,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,8155983621
727,Meada Anchor - 0341,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,2428557821
728,Meada Anchor - 0006,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,9633330848
729,Meada Anchor - 0008,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,9162653439
730,Meada Anchor - 0009,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,2944457107
731,Meada Anchor - 0011,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,6728248329
732,Meada Anchor - 0013,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,742789358
733,Meada Anchor - 1020,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,732199870
734,Meada Anchor - 1021,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,7804006433
735,Meada Anchor - 1022,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,7566209468
736,Meada Anchor - 1023,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,1435504915
