,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
223,linha amigurumi- 3201,3.0,,,,,,1.0,12.9,4.4,2.0,11,2020,11-2020,9481982702
224,linha amigurumi- 3182 PITAYA,6.0,,,,,,1.0,12.9,4.4,5.0,11,2020,11-2020,6691589637
225,linha amigurumi- 4448 TIJOLO,5.0,,,,,,1.0,12.9,4.4,4.0,11,2020,11-2020,3637340639
226,linha amigurumi- 7030 MOSTARDA,2.0,,,,,,1.0,12.9,4.4,1.0,11,2020,11-2020,4465683698
227,linha amigurumi- 1112,4.0,,,,,,1.0,12.9,4.4,3.0,11,2020,11-2020,6720997884
228,LINHA DUNA- 6399,3.0,,,,,,1.0,12.5,5.0,2.0,11,2020,11-2020,9138190242
229,LINHA DUNA- 5556,2.0,,,,,,1.0,12.5,5.0,1.0,11,2020,11-2020,5364187823
230,COSTURA DRIMA - 4969,7.0,,,,,,1.0,2.5,1.3,6.0,11,2020,11-2020,3541016100
231,COSTURA DRIMA - 0416,9.0,,,,,,1.0,2.5,1.3,8.0,11,2020,11-2020,3689159708
232,COSTURA DRIMA - 6091,3.0,,,,,,1.0,2.45,1.25,2.0,11,2020,11-2020,3956354989
233,COSTURA DRIMA - 5828,4.0,,,,,,1.0,2.5,1.3,3.0,11,2020,11-2020,921234982
234,COSTURA DRIMA - 6094,9.0,,,,,,1.0,2.5,1.3,8.0,11,2020,11-2020,8810806664
235,COSTURA DRIMA - 0245,5.0,,,,,,1.0,2.5,1.3,4.0,11,2020,11-2020,2800027361
236,RECORTE LETRA 12CM- M,8.0,,,,,,1.0,3.8,2.3,7.0,11,2020,11-2020,6011799928
237,RECORTE LETRA 12CM- V,0.0,,,,,,1.0,3.8,2.6,-1.0,11,2020,11-2020,1606888477
238,TELA P/PINTURA 30X50,3.0,,,,,,1.0,18.9,8.02,2.0,11,2020,11-2020,2986363842
239,BARBANTE 4/8  184 MT,3.0,,,,,,1.0,3.8,1.5,2.0,11,2020,11-2020,5545105000
240,LETRA METAL 2CM -W,12.0,,,,,,1.0,2.0,1.0,11.0,11,2020,11-2020,6285421051
241,COLA TEK BOND 2 20G,19.0,,,,,,1.0,8.47,1.5,18.0,11,2020,11-2020,7980714102
242,FURADOR P/PAPEL  MINI - FLOR,1.0,,,,,,1.0,17.5,7.7,0.0,11,2020,11-2020,8278956500
243,COLA PANO ACRILEX 35G,3.0,,,,,,1.0,3.8,1.55,2.0,11,2020,11-2020,8416319659
244,DILUENTE P/TINTA TECIDO,1.0,,,,,,1.0,4.6,2.2,0.0,11,2020,11-2020,7345898948
245,FIO DE MALHA -ECOMALHA -3008  VERMELHO,10.0,,,,,,1.0,22.0,8.0,9.0,11,2020,11-2020,6629137246
246,BARROCO MAX 4/6 -5669 TIFANY ,4.0,,,,,,1.0,17.5,5.85,3.0,11,2020,11-2020,9770247252
247,BARROCO MAX 4/6 -3635 PAIXÃO ,1.0,,,,,,1.0,16.35,4.7,0.0,11,2020,11-2020,3573450609
248,LINHA COSTURA SOL - PRETA,40.0,,,,,,1.0,6.0,2.5,39.0,11,2020,11-2020,6353929540
249,BARBANTE LIMA 6 BORDO,0.0,7.0,,,1.0,,1.0,19.5,6.6,5.0,11,2020,11-2020,9932615920
250,BARBANTE LIMA 6 LARANJA,0.0,6.0,,,,,1.0,19.5,6.6,5.0,11,2020,11-2020,9303394467
251,BARBANTE LIMA 8 CAFÉ C/LEITE,0.0,8.0,,,,,1.0,19.5,6.6,7.0,11,2020,11-2020,1946342293
252,BARBANTE LIMA 8 MOSTARDA,0.0,6.0,,,,,1.0,19.26,6.36,5.0,11,2020,11-2020,5437967511
253,BARBANTE LIMA 8 BORDO,0.0,6.0,,,1.0,,1.0,19.5,6.6,4.0,11,2020,11-2020,9666761550
254,BARBANTE LIMA 8 ROXO,2.0,,,,,,1.0,17.5,4.6,1.0,11,2020,11-2020,1099771518
255,BARBANTE LIMA 8 AZUL ROYAL,3.0,8.0,,,3.0,,1.0,19.5,6.6,7.0,11,2020,11-2020,5697251635
256,BARBANTE LIMA 8 AZUL MARINHO,0.0,4.0,,,,,1.0,19.5,6.6,3.0,11,2020,11-2020,1241635019
257,BARBANTE LIMA 8 VERDE BANDEIRA,0.0,10.0,,,,,1.0,19.5,6.6,9.0,11,2020,11-2020,1514482634
258,BARBANTE LIMA 8 BRANCO,0.0,4.0,,,,,1.0,19.5,6.6,3.0,11,2020,11-2020,2331747728
259,AGULHA TRICÔ PLÁSTICO 7 35CM,13.0,,,,,,1.0,8.5,2.5,12.0,11,2020,11-2020,6930621395
260,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",7.0,,,,,,1.0,6.8,0.8,6.0,11,2020,11-2020,2592601447
261,"AGULHA TRICÔ PLÁSTICO 3,5 25CM",10.0,,,,,,1.0,8.5,2.5,9.0,11,2020,11-2020,5768323835
262,LINHA ANNE 500 8176 OFF WHITE,5.0,,,,,,1.0,14.5,4.5,4.0,11,2020,11-2020,4005947899
263,LINHA ANNE 500 0020 NATURAL,2.0,,,,,,1.0,14.5,4.5,1.0,11,2020,11-2020,915941888
264,LINHA ANNE 500 1198 MANTEGA,8.0,,,,,,1.0,14.5,4.5,7.0,11,2020,11-2020,6071627941
265,LINHA ANNE 500 7030 MOSTARDA,1.0,,,,,,1.0,14.5,4.5,0.0,11,2020,11-2020,4821833786
266,LINHA ANNE 500 3583 CEREJA,5.0,,,,,,1.0,14.5,4.5,4.0,11,2020,11-2020,9182296850
267,CAMILA FASHION 500  0835,1.0,,,,,,1.0,16.5,5.3,0.0,11,2020,11-2020,2922018712
268,TINTA TECIDO ACRILEX 988  ROSE,10.0,,,,,,1.0,3.5,1.2,9.0,11,2020,11-2020,4320984028
269,TINTA TECIDO ACRILEX 585 CAPUCCINO,14.0,,,,,,1.0,3.5,1.2,13.0,11,2020,11-2020,5152890885
270,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,18.0,,,,,,1.0,3.5,1.2,17.0,11,2020,11-2020,6295188771
271,TINTA TECIDO ACRILEX 545 VERDE OLIVA,12.0,,,,,,1.0,3.5,1.15,11.0,11,2020,11-2020,3089712320
272,TINTA TECIDO ACRILEX 573 OCRE OURO ,7.0,,,,,,1.0,3.5,1.15,6.0,11,2020,11-2020,8621927476
273,TINTA TECIDO ACRILEX 525 CAMURÇA,7.0,,,,,,1.0,3.5,1.15,6.0,11,2020,11-2020,3373347061
274,TINTA TECIDO ACRILEX 512 VERDE VERONESE,12.0,,,,,,1.0,3.5,1.2,11.0,11,2020,11-2020,8246040237
275,TINTA TECIDO ACRILEX 517 LARANJA ,11.0,,,,,,1.0,3.5,1.15,10.0,11,2020,11-2020,7746963081
276,TINTA TECIDO ACRILEX 574 CINZA LUNAR,3.0,,,,,,1.0,3.5,1.15,2.0,11,2020,11-2020,4872041001
277,TINTA TECIDO ACRILEX 531 MARROM,4.0,,,,,,1.0,3.5,1.15,3.0,11,2020,11-2020,9184334212
278,LÃ PREMIUM - 0190 CHOCOLATE,2.0,,,,,,1.0,13.8,4.3,1.0,11,2020,11-2020,2138594049
279,LÃ SUPER BEBÊ 100G - BRANCO,2.0,,,,,,1.0,15.8,6.2,1.0,11,2020,11-2020,6821187308
280,LÃ SUPER BEBÊ 100G - 7015 VERDE AGUA,7.0,,,,,,1.0,15.8,6.2,6.0,11,2020,11-2020,9142312339
281,LÃ SUPER BEBÊ 100G - 6008 AZUL BEBE,6.0,,,,,,1.0,15.8,6.2,5.0,11,2020,11-2020,1642389167
282,LÃ MAIS BEBE - 8176 OFF WHITE,9.0,,,,,,1.0,13.8,4.3,8.0,11,2020,11-2020,3784981528
283,TINTA TECIDO GATO PRETO -473 OCRE OURO,1.0,,,,,,1.0,3.5,1.7,0.0,11,2020,11-2020,5200208885
284,TINTA TECIDO GATO PRETO -411 VERDE BANDEIRA,11.0,,,,,,1.0,3.5,1.39,10.0,11,2020,11-2020,5433217136
285,TECIDO JUTA ,13.0,,,,,,1.0,10.0,4.0,12.0,11,2020,11-2020,1368982438
286,BARROCO MULT 200G -9368 RAIO DE SOL,3.0,,,,,,1.0,17.5,5.8,2.0,11,2020,11-2020,784070810
287,LINHA CLÉA 1000 -9976 PARQUE,2.0,,,,,,1.0,14.5,4.5,1.0,11,2020,11-2020,3859255851
288,LINHA CLÉA 1000 -4514 PÊSSEGO,6.0,,,,,,1.0,14.5,4.5,5.0,11,2020,11-2020,5088855892
289,LINHA CLÉA 1000 -7625 CASTANHA,1.0,,,,,,1.0,14.5,4.5,0.0,11,2020,11-2020,4065019827
290,LINHA CLÉA 1000 -3794 BORDÔ,1.0,,,,,,1.0,14.5,4.5,0.0,11,2020,11-2020,9724674588
291,LINHA CLÉA 1000 - 0020 ATURAL ,9.0,,,,,,1.0,14.5,4.5,8.0,11,2020,11-2020,3774354182
292,LINHA CLÉA 1000 -2856 ANIL PROFUNDO,3.0,,,,,,1.0,14.5,4.5,2.0,11,2020,11-2020,2457028289
293,LINHA CAMILA 1000 - PRETO,6.0,,,,,,1.0,16.5,5.3,5.0,11,2020,11-2020,92048930
294,LINHA ANNE 65M - 6116 - PINK,2.0,,,,,,1.0,4.5,2.0,1.0,11,2020,11-2020,7672051756
295,LINHA ANNE 65M - 6399 - LILÁS,2.0,,,,,,1.0,4.5,2.0,1.0,11,2020,11-2020,6507016577
296,LINHA ANNE 65M - 5556 - VERDE ÁGUA,7.0,,,,,,1.0,4.5,2.0,6.0,11,2020,11-2020,9135234042
297,LINHA ANNE 65M - 7684 - PORCELANA,6.0,,,,,,1.0,4.5,2.0,5.0,11,2020,11-2020,5716664899
298,LINHA ANNE 65M - 2137 - AZUL CÉU,9.0,,,,,,1.0,4.5,2.0,8.0,11,2020,11-2020,7277243165
299,LINHA ANNE 65M - 7382 - MARROM,7.0,,,,,,1.0,4.5,2.0,6.0,11,2020,11-2020,639956613
300,LINHA CLÉA 125 -9462 VERDE MESCLA,1.0,,,,,,1.0,4.2,1.7,0.0,11,2020,11-2020,6668981470
301,LINHA CLÉA 125 -9172 AZUL MESCLA,1.0,,,,,,1.0,4.2,1.7,0.0,11,2020,11-2020,4449888012
302,LINHA CLÉA 125 -2829 AZUL ROYAL,3.0,,,,,,1.0,4.2,1.7,2.0,11,2020,11-2020,94675849
303,Linha Rayza - VERDE CABARÉ,1.0,,,,,,1.0,9.5,4.0,0.0,11,2020,11-2020,6011208809
304,CAMILINHA 125M - 0229 - VERDE BANDEIRA,16.0,,,,,,1.0,4.8,2.0,15.0,11,2020,11-2020,7589813925
305,MASSA BISCUIT acrilex 90G - PÊSSEGO,2.0,,,,,,1.0,4.5,2.25,1.0,11,2020,11-2020,406031781
306,TINTA FOSCA P/ARTESANATO -528 LILÁS,4.0,,,,,,1.0,8.5,2.8,3.0,11,2020,11-2020,4467829720
307,TINTA FOSCA P/ARTESANATO - 505 AMARELO OURO ,7.0,,,,,,1.0,8.5,2.8,6.0,11,2020,11-2020,6775446666
308,TINTA FOSCA P/ARTESANATO -520 PRETO,9.0,,,,,,1.0,8.5,2.8,8.0,11,2020,11-2020,8782749517
309,CAMILINHA 125M -0110 - ROXO,1.0,,,,,,1.0,4.8,2.0,0.0,11,2020,11-2020,6372043290
310,CAMILINHA 125M - PRETO,3.0,,,,,,1.0,4.8,2.0,2.0,11,2020,11-2020,7832173378
311,CAMILINHA 125M -0097 - LILÁS,9.0,,,,,,1.0,4.8,2.0,8.0,11,2020,11-2020,54648857
312,CAMILINHA 125M -0105 BEGE,7.0,,,,,,1.0,4.8,2.0,6.0,11,2020,11-2020,4155597083
313,PLÁSTICO ADESIVO - ARABESCO BCO/PTO,16.0,,,,,,1.0,11.8,4.6,15.0,11,2020,11-2020,9627575534
314,PINCEL TIGRE 815 - 20,3.0,,,,,,1.0,12.0,5.0,2.0,11,2020,11-2020,3922928982
315,LINHA RUBI - 2258,1.0,,,,,,1.0,2.8,1.3,0.0,11,2020,11-2020,7335741000
316,TINTA TECIDO ACRILEX 546 VERDE PINHEIRO,8.0,,,,,,1.0,3.5,1.15,7.0,11,2020,11-2020,4415942939
317,COSTURA DRIMA - 0757,1.0,,,,,,1.0,2.5,1.3,0.0,11,2020,11-2020,6285320952
318,LÃ MOLLET 40G -0512 AZUL BIC,1.0,,,,,,1.0,3.58,1.08,0.0,11,2020,11-2020,3677321230
319,LÃ MOLLET 40G -3635 VERMELHO,84.0,,,,,,1.0,3.34,0.84,83.0,11,2020,11-2020,645048684
320,LÃ MOLLET 40G -8176 OFF-WHITE,10.0,,,,,,1.0,3.8,1.3,9.0,11,2020,11-2020,3203428536
321,LÃ MOLLET 40G -6313 AMORA,11.0,,,,,,1.0,3.58,1.08,10.0,11,2020,11-2020,9933724008
322,LÃ MOLLET 40G -0409 AMETISTA,17.0,,,,,,1.0,3.58,1.08,16.0,11,2020,11-2020,5050620922
323,LÃ SUPER BEBÊ 40G - 6008,0.0,1.0,,,,,1.0,6.0,2.5,0.0,11,2020,11-2020,689911995
324,LINHA ANNE 500 5363 ESMERALDA,0.0,,,,,,1.0,13.5,4.0,-1.0,11,2020,11-2020,8881516167
325,LÃ MOLLET 40G -4817 TELHA,14.0,,,,,,1.0,3.58,1.08,13.0,11,2020,11-2020,7351546604
326,COLA BRANCA CASCOREZ 250MG ,6.0,,,,,,1.0,11.72,5.05,5.0,11,2020,11-2020,324801385
327,TINTA FOSCA P/ARTESANATO -579 AZUL HORTÊNCIA,6.0,,,,,,1.0,8.5,2.8,5.0,11,2020,11-2020,3402913657
328,VERNIZ GERAL - 100ML ,2.0,,,,,,1.0,10.5,4.3,1.0,11,2020,11-2020,5338461189
329,VERNIZ ACRILICO BRILHANTE - 100ML,1.0,,,,,,1.0,8.42,3.42,0.0,11,2020,11-2020,5381772848
330,"TAPETE TEAR BEIRA DE CAMA 0,75X1,40",6.0,,,,,,1.0,70.0,32.0,5.0,11,2020,11-2020,2523614020
331,TINTA PVA FOSCA 100 ML - 723 VERMELHO NATAL,15.0,,,,,,1.0,6.5,3.0,14.0,11,2020,11-2020,460025641
332,LINHA CLÉA 1000 -1289 CANÁRIO,0.0,,,,,,1.0,14.5,4.5,-1.0,11,2020,11-2020,1600600896
333,LINHA ANNE 500 9976 PARQUE,4.0,,,,,,1.0,14.5,4.5,3.0,11,2020,11-2020,3682541150
334,LÃ MOLLET 100G -0769 ROSA,5.0,,,,,,1.0,10.0,3.5,4.0,11,2020,11-2020,7824712203
335,BARBANTE LIMA 8 AZUL BEBE,7.0,,,,1.0,,1.0,19.5,6.6,5.0,11,2020,11-2020,5818847353
336,TELA P/PINTURA 16X22,1.0,,,,,,1.0,6.5,3.2,0.0,11,2020,11-2020,5346591996
337,TELA P/PINTURA 18X24,3.0,,,,,,1.0,7.5,3.5,2.0,11,2020,11-2020,2620388700
338,ELASTICO CHATO BRANCO 14,4.0,,,,,,1.0,10.0,5.5,3.0,11,2020,11-2020,529812440
339,ELASTICO CHATO BRANCO 18,4.0,,,,,,1.0,14.0,7.0,3.0,11,2020,11-2020,4397001898
340,ELASTICO CHATO PRETO 12,6.0,,,,,,1.0,12.0,5.5,5.0,11,2020,11-2020,7209961114
341,ELASTICO 24MM PRETO ROLO 25 MT,16.0,,,,,,1.0,2.22,0.97,15.0,11,2020,11-2020,9020834676
342,PEROLA 4MM - BRANCA,4.0,,,,,,1.0,7.5,4.5,3.0,11,2020,11-2020,8323162581
343,PEROLA 4MM - AMARELADA,8.0,,,,,,1.0,7.5,4.5,7.0,11,2020,11-2020,7185642434
344,linha amigurumi- 4092 ORGANZA,4.0,,,,,,1.0,12.9,4.4,3.0,11,2020,11-2020,2543409583
345,MEIA PEROLA  6MM - PEROLADA,4.0,,,,,,1.0,10.0,6.0,3.0,11,2020,11-2020,8743255123
346,MEIA PEROLA 8MM- PEROLADA,3.0,,,,,,1.0,9.44,5.44,2.0,11,2020,11-2020,7247304900
347,"AGULHA CROCHE AÇO CIRCULO - 1,50MM",9.0,,,,,,1.0,6.0,2.5,8.0,11,2020,11-2020,273130690
348,"AGULHA CROCHE TULIP -4 1,25MM",26.0,,,,,,1.0,6.0,2.5,25.0,11,2020,11-2020,726170532
349,LÃ MOLLET 40G -0020 ,9.0,,,,,,1.0,3.8,1.3,8.0,11,2020,11-2020,4967590554
350,LÃ MOLLET 40G -0530 PACÍFICO,7.0,,,,,,1.0,3.58,1.08,6.0,11,2020,11-2020,7976821234
351,LÃ MOLLET 40G -3013 GLACÊ,10.0,,,,,,1.0,3.8,1.3,9.0,11,2020,11-2020,9232271617
352,LÃ MOLLET 100G -0608 CHOCOLATE,2.0,,,,,,1.0,10.0,3.5,1.0,11,2020,11-2020,5512153015
353,BARBANTE APOLO 4 -8473 CINZA,10.0,,,,,,1.0,19.5,6.6,9.0,11,2020,11-2020,5301727910
354,BIG CONE CIRCULO 6 -3390 ROSA ,1.0,,,,,,1.0,45.0,15.0,0.0,11,2020,11-2020,3728856615
355,LA AMORE BABY -9351 VERDE,9.0,,,,,,1.0,5.8,2.5,8.0,11,2020,11-2020,8916236722
356,CAMILA FASHION 500  5924,5.0,,,,,,1.0,16.5,5.3,4.0,11,2020,11-2020,7050626749
357,Novelo Anchor - 00013,7.0,,,,,,1.0,9.5,3.6,6.0,11,2020,11-2020,8103769588
358,Novelo Anchor - 00023,8.0,,,,,,1.0,9.5,3.6,7.0,11,2020,11-2020,7250034172
359,COSTURA DRIMA - 6011,6.0,,,,,,1.0,2.0,0.85,5.0,11,2020,11-2020,4890120234
360,LÃ MOLLET 100G -1245 CANÁRIO,7.0,,,,,,1.0,9.94,3.44,6.0,11,2020,11-2020,7941918377
361,BIG CONE CIRCULO 6 - CINZA,0.0,1.0,,,,,1.0,44.55,16.55,0.0,11,2020,11-2020,5760938716
362,BARBANTE EUROROMA 6 - CINZA,9.0,1.0,,,,,1.0,19.5,6.6,9.0,11,2020,11-2020,3979087022
363,BARBANTE EUROROMA 8 - CAQUI ESCURO,1.0,,,,,,1.0,16.5,7.5,0.0,11,2020,11-2020,6719702382
364,BARBANTE EUROROMA 8 - CHUMBO,1.0,,,,,,1.0,17.5,4.6,0.0,11,2020,11-2020,4607911140
365,TINTA TECIDO ACRILEX 501 AZUL TURQUESA ,4.0,,,,,,1.0,3.5,1.15,3.0,11,2020,11-2020,5565981270
366,TINTA TECIDO ACRILEX 572 VERDE ABACATE ,5.0,,,,,,1.0,3.5,1.15,4.0,11,2020,11-2020,6527338351
367,TINTA TECIDO ACRILEX 583 VERMELHO TOMATE ,19.0,,,,,,1.0,3.5,1.15,18.0,11,2020,11-2020,5112811513
368,PORTA BIJUTERIA 2 GAVETA C VIDRO 19X19,1.0,,,,,,1.0,25.8,12.8,0.0,11,2020,11-2020,4636413285
369,LINHA CLÉA 1000 -8990 PRETO,5.0,,,,,,1.0,14.5,4.5,4.0,11,2020,11-2020,1229512499
370,BARBANTE APOLO 4 -VERDE BANDEIRA,8.0,,,,,,1.0,17.5,4.6,7.0,11,2020,11-2020,9271653971
371,PORTA OVOS - GALINHA,1.0,,,,,,1.0,14.3,7.3,0.0,11,2020,11-2020,939941030
372,linha amigurumi- 6614 ALFAZEMA,6.0,,,,,,1.0,12.5,4.0,5.0,11,2020,11-2020,2669722304
373,STENCIL STG -052,1.0,,,,,,1.0,9.0,4.5,0.0,11,2020,11-2020,1365553434
374,STENCIL STW -007,3.0,,,,,,1.0,15.0,8.0,2.0,11,2020,11-2020,8718123530
375,CAMILINHA 40M - 1005 - VINHO,10.0,,,,,,1.0,2.8,1.3,9.0,11,2020,11-2020,8214753205
376,GUIRLANDA PAPAI NOEL P ,2.0,,,,,,1.0,12.35,5.65,1.0,11,2020,11-2020,931021716
377,GUIRLANDA PINHAS P,2.0,,,,,,1.0,18.0,9.0,1.0,11,2020,11-2020,4675154794
378,LAÇO XADREX C/12 NATAL,1.0,,,,,,1.0,7.8,4.1,0.0,11,2020,11-2020,6424574067
379,PINCEL TIGRE 815 - 14,7.0,,,,,,1.0,6.0,3.5,6.0,11,2020,11-2020,6857608173
380,PINCEL TIGRE 815 - 06,9.0,,,,,,1.0,4.0,2.4,8.0,11,2020,11-2020,1700661075
381,TINTA TECIDO ACRILEX 543 AZUL ULTRAMAR ,7.0,,,,,,1.0,3.5,1.15,6.0,11,2020,11-2020,1226151497
382,TINTA TECIDO ACRILEX 814 CHOCOLATE ,11.0,,,,,,1.0,3.5,1.2,10.0,11,2020,11-2020,7263166181
383,TINTA TECIDO ACRILEX 509 VERMELHO CARMIM,9.0,,,,,,1.0,3.5,1.15,8.0,11,2020,11-2020,3432757433
384,KIT MINI MOVEIS C/ 27 PEÇAS,4.0,,,,,,1.0,48.0,18.0,3.0,11,2020,11-2020,1755265122
385,BARBANTE EUROROMA 6 - CAQUI,8.0,1.0,,,,,1.0,19.5,6.6,8.0,11,2020,11-2020,3046985513
386,BARBANTE MILANO 6 200G  OURO,6.0,,,,,,1.0,15.0,7.0,5.0,11,2020,11-2020,7256239886
387,BIG CONE euro 6 - CAQUI ,6.0,,,,,,1.0,43.27,13.27,5.0,11,2020,11-2020,376119474
388,"RESINA DIVINO 7,5X9,5",3.0,,,,,,1.0,4.26,2.06,2.0,11,2020,11-2020,4595618055
389,RESINA DIVINO C ASA DE ANJO,2.0,,,,,,1.0,4.54,1.94,1.0,11,2020,11-2020,1311347
390,MINIATURA LASER ARVORE DE NATAL,1.0,,,,,,1.0,17.8,8.9,0.0,11,2020,11-2020,5175667966
391,APLIQUE LASER MOTO,1.0,,,,,,1.0,3.5,1.8,0.0,11,2020,11-2020,2095023735
392,APLIQUE LASER XICARA 6X7,1.0,,,,,,1.0,2.0,1.0,0.0,11,2020,11-2020,8455906662
393,APLIQUE LASER CANTONEIRA COLONIAL,1.0,,,,,,1.0,2.8,1.5,0.0,11,2020,11-2020,3526871867
394,CASA DE BONECA LASER G,2.0,,,,,,1.0,140.0,70.0,1.0,11,2020,11-2020,9363210906
395,FLOREIRA REDONDA G,2.0,,,,,,1.0,41.15,20.75,1.0,11,2020,11-2020,746996370
396,PLACA REDONDA 33DIAMETRO,18.0,,,,,,1.0,5.8,2.9,17.0,11,2020,11-2020,5433409064
397,CX TAMPA DE SAPATO 30X20X7,3.0,,,,,,1.0,13.5,7.3,2.0,11,2020,11-2020,3060336675
398,CX TAMPA DE SAPATO 30X15X15,2.0,,,,,,1.0,12.0,6.5,1.0,11,2020,11-2020,1308194554
399,CX REDONDA M,1.0,,,,,,1.0,19.8,10.3,0.0,11,2020,11-2020,6907873641
400,ARTE FRANCESA -AFM-036 BON APETIT,10.0,,,,,,1.0,7.5,4.5,9.0,11,2020,11-2020,9924066665
401,"AGULHA CROCHE TULIP -0  1,75MM",23.0,,,,,,1.0,6.0,3.5,22.0,11,2020,11-2020,5972462767
402,GOMA LACA INCOLOR ,9.0,,,,,,1.0,9.8,4.6,8.0,11,2020,11-2020,22041862
403,MALETA C/ ALÇA E FECHO25X28,2.0,,,,,,1.0,29.0,14.5,1.0,11,2020,11-2020,8367629987
404,MALETA C/ ALÇA E FECHO 28X19,1.0,,,,,,1.0,34.0,17.0,0.0,11,2020,11-2020,8643732358
405,TINTA TECIDO ACRILEX 577 TURQUESA,2.0,,,,,,1.0,3.5,1.15,1.0,11,2020,11-2020,4640512881
406,CORDÃO RAMIR EM JUTA PTE FECHADO,4.0,,,,,,1.0,26.15,12.15,3.0,11,2020,11-2020,5441133260
407,TIARA ENCAPADA AZUL MARINHO,3.0,,,,,,1.0,2.5,1.0,2.0,11,2020,11-2020,2444307583
408,"AGULHA CROCHE CABO MADEIRA -2,5",4.0,,,,1.0,,1.0,15.0,7.5,2.0,11,2020,11-2020,2179795063
409,PAPEL DECOUPAGE - PD-010 REMÉDIO,5.0,,,,,,1.0,4.0,2.0,4.0,11,2020,11-2020,8025328517
410,PAPEL DECOUPAGE PDN-128,4.0,,,,,,1.0,4.0,2.0,3.0,11,2020,11-2020,3578191169
411,CAMILINHA 40M - 0046 - VERMELHO,13.0,,,,,,1.0,2.8,1.3,12.0,11,2020,11-2020,5136905520
412,CAMILINHA 40M - 1089 - TURQUESA,1.0,,,,,,1.0,2.8,1.3,0.0,11,2020,11-2020,6634660341
413,CAMILINHA 40M - 3020 - AZUL MESCLA,3.0,,,,,,1.0,2.8,1.3,2.0,11,2020,11-2020,9499453192
414,CAMILINHA 40M - 1024 - AMARELO MESCLA,17.0,,,,,,1.0,2.8,1.3,16.0,11,2020,11-2020,237838276
415,LINHA RUBI - 5385 VERDE BANDEIRA,6.0,,,,,,1.0,2.8,1.3,5.0,11,2020,11-2020,9821657009
416,LINHA RUBI - 9462 VERDE MESCLA,5.0,,,,,,1.0,2.8,1.3,4.0,11,2020,11-2020,1835998228
417,CAIXA PAPELÃO P/ PRESENTE 24X18 PRETA/BRANCA,10.0,,,,,,1.0,13.5,6.2,9.0,11,2020,11-2020,1836487125
418,"TESOURA USO GERAL 20X7,3 HOMEFLEX",1.0,,,,,,1.0,13.0,6.5,0.0,11,2020,11-2020,9704255991
419,Ziper sintetico fino fixo - 45CM BRANCO,1.0,,,,,,1.0,3.5,1.75,0.0,11,2020,11-2020,13128888
420,PANO PARA LIMPEZA,24.0,,,,,,1.0,4.45,2.45,23.0,11,2020,11-2020,2125394247
421,VERNIZ VITRAL 100ML - TRANSPAREMTE ACRILEX,3.0,,,,,,1.0,13.5,4.5,2.0,11,2020,11-2020,8812821144
422,COLA MADEIRA 100G,10.0,,,,,,1.0,8.9,3.9,9.0,11,2020,11-2020,3667065557
423,COSTURA DRIMA - 0152 ,4.0,,,,,,1.0,2.5,1.3,3.0,11,2020,11-2020,6871468134
424,COSTURA DRIMA - 5829,10.0,,,,,,1.0,2.5,1.3,9.0,11,2020,11-2020,4086211185
425,COSTURA DRIMA - 5925,10.0,,,,,,1.0,2.5,1.3,9.0,11,2020,11-2020,1741466280
426,COSTURA DRIMA - 5876,2.0,,,,,,1.0,2.5,1.3,1.0,11,2020,11-2020,8822450634
427,LÃ MAIS BEBE - 9096 ,5.0,,,,,,1.0,13.8,5.3,4.0,11,2020,11-2020,7253660127
428,LÁPIS DE COSTURA  NYBC,1.0,,,,,,1.0,4.41,2.41,0.0,11,2020,11-2020,4617345751
429,Ziper sintetico fino fixo - 40CM BRANCO,8.0,,,,,,1.0,4.0,2.0,7.0,11,2020,11-2020,2099583135
430,Ziper sintetico fino fixo - 35CM PRETO ,13.0,,,,,,1.0,3.5,1.75,12.0,11,2020,11-2020,8514404343
431,Ziper sintetico fino fixo - 35CM BRANCO,7.0,,,,,,1.0,3.5,1.75,6.0,11,2020,11-2020,5387565684
432,TINTA TECIDO ACRILEX 570 VERDE PISTACHE,12.0,,,,,,1.0,3.5,1.15,11.0,11,2020,11-2020,3403743837
433,TINTA TECIDO ACRILEX 535 AZUL MAR,12.0,,,,,,1.0,3.5,1.15,11.0,11,2020,11-2020,6706247161
434,TESOURA MULTIUSO MUNDIAL 8 1/2,3.0,,,,,,1.0,24.48,14.48,2.0,11,2020,11-2020,8381779423
435,AQUA BETUME 100ML - ACRILEX,6.0,,,,,,1.0,9.5,4.0,5.0,11,2020,11-2020,3215892794
436,SACO P PRESENTE METÁLICO OURO 25X37,12.0,,,,,,1.0,1.5,0.7,11.0,11,2020,11-2020,7101284780
437,FITA JUTA ROSA 38MM,40.0,,,,,,1.0,2.4,1.2,39.0,11,2020,11-2020,5803641538
438,ÁRVORE NATAL PINHEIRO VERDE 90CM,2.0,,,,,,1.0,35.0,16.0,1.0,11,2020,11-2020,9639081581
439,"BARBANTE CRU KOREA 4,8 84MTS",6.0,,,,,,1.0,3.8,2.05,5.0,11,2020,11-2020,2104190538
