,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
56,AGULHA CROCHÊ  MILWARD 3mm,22.0,,,,,,1.0,6.83,2.23,21.0,06,2021,06-2021,8733957378
57,AGULHA CROCHÊ  MILWARD 4mm,20.0,,,,,,2.0,12.83,3.63,18.0,06,2021,06-2021,8669136750
58,AGULHA CROCHÊ  MILWARD 5mm,10.0,,,,,,1.0,6.0,2.2,9.0,06,2021,06-2021,4907990083
59,ZIPER METAL GROSSO FIXO 15cm preto,9.0,,,,,,1.0,3.5,1.64,8.0,06,2021,06-2021,3049561649
60,COSTURA DRIMA - CRU,88.0,,,,,,8.0,19.29,9.69,80.0,06,2021,06-2021,2934554691
61,COSTURA DRIMA - 0448,7.0,,,,,,1.0,2.5,1.3,6.0,06,2021,06-2021,1900186638
62,COSTURA DRIMA - 0902,0.0,,,,,,5.0,10.0,4.45,-5.0,06,2021,06-2021,9854566221
63,COSTURA DRIMA - 4936,4.0,,,,,,1.0,2.5,1.3,3.0,06,2021,06-2021,4841971377
64,COSTURA DRIMA - 4934,7.0,,,,,,1.0,2.5,1.3,6.0,06,2021,06-2021,22675749
65,COSTURA DRIMA - 0062,10.0,,,,,,1.0,2.5,1.3,9.0,06,2021,06-2021,5075006796
66,COSTURA DRIMA - 4933,6.0,,,,,,1.0,2.5,1.3,5.0,06,2021,06-2021,9743628287
67,COSTURA DRIMA - 6042,6.0,,,,,,1.0,2.5,1.3,5.0,06,2021,06-2021,8486512600
68,COSTURA DRIMA - 0195,7.0,,,,,,1.0,2.5,1.3,6.0,06,2021,06-2021,9433759735
69,COSTURA DRIMA - 0047,5.0,,,,,,2.0,5.0,2.6,3.0,06,2021,06-2021,311303939
70,COSTURA DRIMA - 0127,8.0,,,,,,1.0,2.5,1.3,7.0,06,2021,06-2021,7752977593
71,COSTURA DRIMA - 0820,5.0,,,,,,1.0,2.5,1.3,4.0,06,2021,06-2021,4184924651
72,COSTURA DRIMA - 5939,3.0,,,,,,1.0,2.5,1.3,2.0,06,2021,06-2021,5534553932
73,COSTURA DRIMA - 4535,2.0,,,,,,2.0,5.0,2.6,0.0,06,2021,06-2021,6812792889
74,linha amigurumi- 7625 CASTANHA,2.0,,,,1.0,,1.0,13.5,5.0,0.0,06,2021,06-2021,8271009585
75,linha amigurumi- 5800 PISTACHE,2.0,,,,,,1.0,13.5,5.0,1.0,06,2021,06-2021,6037259656
76,linha amigurumi- 8797 AÇO,4.0,,,,,,1.0,13.5,5.0,3.0,06,2021,06-2021,8748730556
77,linha amigurumi- 2194 TURQUESA,0.0,6.0,,,,,,,,6.0,06,2021,06-2021,4804008927
78,linha amigurumi- 3148 MACADÂMIA,4.0,,,,1.0,,,,,3.0,06,2021,06-2021,1487148102
79,linha amigurumi- 8990 PRETO,3.0,,,,,,2.0,27.0,10.0,1.0,06,2021,06-2021,4124387549
80,linha amigurumi- 1317,6.0,,,,,,1.0,13.5,4.5,5.0,06,2021,06-2021,7721572432
81,linha amigurumi- 8008 PEDREIRA,1.0,,,,,,1.0,13.5,5.0,0.0,06,2021,06-2021,939082376
82,COSTURA DRIMA - PT,2.0,,,,,,12.0,30.0,15.6,-10.0,06,2021,06-2021,1597484825
83,LINHA DUNA- 7738,4.0,,,,,,1.0,12.5,5.0,3.0,06,2021,06-2021,9784152456
84,LINHA DUNA- 2829,0.0,,,,,,1.0,11.9,4.4,-1.0,06,2021,06-2021,9217349392
85,LINHA DUNA- 4456,7.0,,,,,,1.0,12.5,5.0,6.0,06,2021,06-2021,5345828950
86,LINHA DUNA- 7030,9.0,,,,,,1.0,12.5,5.0,8.0,06,2021,06-2021,9529198413
87,LINHA DUNA- 6092,7.0,,,,,,1.0,12.5,4.6,6.0,06,2021,06-2021,5916637174
88,LINHA DUNA- 5556,1.0,,,,,,1.0,12.5,5.0,0.0,06,2021,06-2021,2345475744
89,COSTURA DRIMA - 0669,5.0,,,,,,1.0,2.5,1.3,4.0,06,2021,06-2021,5329642207
90,COSTURA DRIMA - 4960,10.0,,,,,,1.0,2.5,1.3,9.0,06,2021,06-2021,550253901
91,COSTURA DRIMA - 5342,3.0,,,,,,1.0,2.5,1.3,2.0,06,2021,06-2021,6135633482
92,COSTURA DRIMA - 0752,10.0,2.0,,,,,2.0,5.0,2.6,10.0,06,2021,06-2021,7452865507
93,COSTURA DRIMA - 6094,8.0,,,,,,1.0,2.5,1.3,7.0,06,2021,06-2021,2209057791
94,COSTURA DRIMA - 6097,9.0,,,,,,2.0,5.0,2.6,7.0,06,2021,06-2021,3592370337
95,COSTURA DRIMA - 0227,10.0,,,,,,1.0,2.5,1.33,9.0,06,2021,06-2021,5601340445
96,COSTURA DRIMA - 0130,8.0,,,,,,2.0,5.0,2.6,6.0,06,2021,06-2021,4863896399
97,COSTURA DRIMA - 6030,7.0,,,,2.0,,,,,5.0,06,2021,06-2021,8152139153
98,COSTURA DRIMA - 5836,8.0,,,,,,1.0,2.5,1.3,7.0,06,2021,06-2021,1649221848
99,COSTURA DRIMA - 0708,8.0,,,,,,1.0,2.15,0.95,7.0,06,2021,06-2021,7586390373
100,COSTURA DRIMA - 6107,1.0,,,,,,1.0,2.5,1.3,0.0,06,2021,06-2021,6990693052
101,CX TAMPA SAPATO 13X13X7,14.0,,,,,,1.0,4.5,2.35,13.0,06,2021,06-2021,4478307195
102,PORTA CAPSULA 5 GAV C/ VIDRO ,1.0,,,,,,1.0,63.18,31.28,0.0,06,2021,06-2021,1655766524
103,CX PASSA FITA 8X8X5,23.0,,,,,,1.0,3.8,2.35,22.0,06,2021,06-2021,8738636224
104,PORTA CHAVE CASA 10X14,15.0,,,,,,1.0,3.5,1.7,14.0,06,2021,06-2021,2081626144
105,NICHO QUADRADO 30X30X18,1.0,,,,,,2.0,42.0,21.4,-1.0,06,2021,06-2021,5718999835
106,NICHO RETANGULAR 25X35X18,1.0,,,,,,1.0,21.0,10.6,0.0,06,2021,06-2021,2480197026
107,RECORTE LETRA 8CM A,0.0,1.0,,,,,1.0,3.5,2.0,0.0,06,2021,06-2021,1581345993
108,RECORTE LETRA 8CM J,7.0,,,,,,1.0,3.5,2.0,6.0,06,2021,06-2021,5025917740
109,PAINEL P PINTURA 20X20,4.0,,,,,,2.0,24.0,10.4,2.0,06,2021,06-2021,9320071900
110,TELA P/PINTURA 30X40,3.0,,,,,,1.0,13.0,5.1,2.0,06,2021,06-2021,2771120293
111,TELA P/PINTURA 20X30,6.0,,,,,,6.0,52.76,19.76,0.0,06,2021,06-2021,8509932806
112,LINHA SUSI AMARELA 1155,5.0,,,,,,1.0,13.6,5.1,4.0,06,2021,06-2021,5448555315
113,LINHA SUSI MESCLA 9946,5.0,,,,,,1.0,13.6,5.1,4.0,06,2021,06-2021,5578970845
114,LINHA SUSI AZUL 2137,5.0,,,,,,1.0,13.6,5.1,4.0,06,2021,06-2021,8061862634
115,MEADA ANCHOR RAION - 50055 - ROSA,1.0,,,,,,1.0,6.8,3.0,0.0,06,2021,06-2021,896837377
116,MEADA ANCHOR RAION - 50926 CRU,4.0,,,,,,1.0,6.9,3.1,3.0,06,2021,06-2021,5632974881
117,MEADA ANCHOR RAION - 50333 - LARANJA,1.0,,,,,,1.0,6.9,3.1,0.0,06,2021,06-2021,4802401356
118,MEADA ANCHOR RAION - 50367,4.0,,,,,,2.0,13.8,6.2,2.0,06,2021,06-2021,8495124400
119,LINHA POLIESTER COSTURA - PRETA,26.0,,,,,,2.0,16.0,8.0,24.0,06,2021,06-2021,3651808883
120,LETRA METAL 2CM -L,22.0,,,,,,4.0,6.0,2.0,18.0,06,2021,06-2021,8293709473
121,LETRA METAL 2CM -T,26.0,,,,,,3.0,5.05,2.05,23.0,06,2021,06-2021,7511813988
122,COLA DO ARTESÃO -SILICINE 60ML,3.0,,,,,,1.0,6.5,3.5,2.0,06,2021,06-2021,6190137072
123,BASTÃO COLA QUENTE FINO ,73.0,,,,,,3.0,3.0,1.5,70.0,06,2021,06-2021,6203950726
124,COLA TEK BOND 2 20G,15.0,,,,,,2.0,23.12,9.12,13.0,06,2021,06-2021,933636791
125,COLA PANO ACRILEX 35G,2.0,,,,,,1.0,4.0,1.3,1.0,06,2021,06-2021,4604727149
126,DILUENTE P/TINTA TECIDO,3.0,,,,3.0,,,,,0.0,06,2021,06-2021,43460880
127,FIO DE MALHA -ECOMALHA -3008  VERMELHO,3.0,,,,,,1.0,24.0,10.0,2.0,06,2021,06-2021,1039194283
128,FIO DE MALHA -3004 MARROM,1.0,,,,,,1.0,24.0,11.5,0.0,06,2021,06-2021,4923042596
129,FIO DE MALHA -3011  AZUL escuro,8.0,,,,,,1.0,24.0,10.0,7.0,06,2021,06-2021,7334125804
130,BIG CONE euro 6 -0250 PRETO ,5.0,,,,,,1.0,55.07,19.07,4.0,06,2021,06-2021,9586355432
131,BIG CONE euro 8 -0250 PRETO ,1.0,,,,,,1.0,58.0,22.0,0.0,06,2021,06-2021,3056356000
132,BARROCO MAX 4/6 -4514 SALMÃO ,7.0,,,,2.0,,1.0,16.54,4.54,4.0,06,2021,06-2021,7925240841
133,BARROCO MAX 4/6 -1449 OURO,1.0,2.0,,,,,3.0,51.9,15.9,0.0,06,2021,06-2021,5566174163
134,BARROCO MAX 4/6 -5669 TIFANY ,2.0,,,,2.0,,,,,0.0,06,2021,06-2021,2704756595
135,BARROCO MAX 4/6 -5800 PISTACHE ,1.0,,,,1.0,,,,,0.0,06,2021,06-2021,7583948264
136,BARROCO MAX 4/6 -5242 TREVO ,3.0,2.0,,,1.0,,2.0,35.8,11.8,2.0,06,2021,06-2021,5428838980
137,BARROCO MAX 4/6 -7389 RAPADURA ,-1.0,1.0,,,,,,,,0.0,06,2021,06-2021,4365729860
138,BARROCO MAX 4/6 -4456 LARANJA ,1.0,,,,1.0,,,,,0.0,06,2021,06-2021,5671286781
139,BARROCO MAX 4/6 -5073 PETRÓLEO,1.0,,,,1.0,,,,,0.0,06,2021,06-2021,9665212973
140,BARROCO MAX 4/6- 3524 CHAMA ,2.0,,,,2.0,,,,,0.0,06,2021,06-2021,1175245726
141,BARROCO MAX 4/6 -7136 MARSALA,2.0,,,,2.0,,,,,0.0,06,2021,06-2021,6788821651
142,BARBANTE MILANO 6 200G 0901 AZUL PISCINA ,1.0,,,,,,1.0,15.8,7.8,0.0,06,2021,06-2021,9531524984
143,COSTURA DRIMA - 0077,6.0,,,,,,1.0,2.5,1.3,5.0,06,2021,06-2021,843091852
144,BARBANTE LIMA 6 CRU,8.0,,,,,,3.0,62.54,18.44,5.0,06,2021,06-2021,439745532
145,BARBANTE LIMA 6 ROSA,7.0,,,,,,3.0,61.94,17.84,4.0,06,2021,06-2021,9303275057
146,BARBANTE LIMA 6 ROYAL,5.0,,,,,,3.0,63.0,18.9,2.0,06,2021,06-2021,9471643504
147,BARBANTE LIMA 6 AMARELO OURO,6.0,,,,1.0,,2.0,40.67,11.27,3.0,06,2021,06-2021,3872228488
148,BARBANTE LIMA 6 PRETO,6.0,,,,,,2.0,41.0,11.6,4.0,06,2021,06-2021,2622616070
149,BARBANTE LIMA 6 LARANJA,4.0,,,,,,2.0,42.0,12.6,2.0,06,2021,06-2021,2732690620
150,BARBANTE LIMA 6 VERMELHO ,4.0,,,,,,4.0,84.0,25.2,0.0,06,2021,06-2021,3591726567
151,BARBANTE LIMA 8 CAFÉ C/LEITE,5.0,,,,,,2.0,40.85,11.45,3.0,06,2021,06-2021,1695604941
152,BARBANTE LIMA 8 LARANJA,5.0,,,,,,2.0,42.0,12.6,3.0,06,2021,06-2021,2482140335
153,BARBANTE LIMA 8 VERMELHO,21.0,,,,,,2.0,40.92,11.52,19.0,06,2021,06-2021,8071550607
154,BARBANTE LIMA 8 VERDE LIMÃO,5.0,,,,,,2.0,42.0,12.6,3.0,06,2021,06-2021,9423987530
155,BARBANTE LIMA 8 PRETO,2.0,,,,,,1.0,21.0,6.3,1.0,06,2021,06-2021,815433801
156,BARBANTE LIMA 8 BRANCO,4.0,,,,,,1.0,21.0,6.3,3.0,06,2021,06-2021,6765366243
157,BARBANTE SPESSO - 24 FIOS AZUL BEBE,6.0,,,,,,2.0,48.0,17.0,4.0,06,2021,06-2021,2243419486
158,AGULHA TRICÔ MADEIRA - 9 ,7.0,,,,,,1.0,10.0,4.0,6.0,06,2021,06-2021,3216382553
159,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",11.0,,,,,,1.0,7.35,1.35,10.0,06,2021,06-2021,5551701661
160,AGULHA TRICÔ PLÁSTICO 18  40CM,6.0,,,,,,1.0,10.0,3.0,5.0,06,2021,06-2021,7369721567
161,"AGULHA TRICÔ PLÁSTICO 5,5 35CM",-1.0,,,,,,1.0,8.47,2.47,-2.0,06,2021,06-2021,7114673578
162,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",6.0,,,,,,1.0,8.41,2.91,5.0,06,2021,06-2021,8942694149
163,LINHA ANNE 250M 20 CRU ,5.0,,,,,,2.0,24.0,10.0,3.0,06,2021,06-2021,3481227883
164,LINHA ANNE 250M NAT 8176,3.0,,,,,,1.0,12.0,5.0,2.0,06,2021,06-2021,2978923497
165,LINHA ANNE 250M 7684 PORCELANA,3.0,,,,,,1.0,12.0,5.0,2.0,06,2021,06-2021,4948681692
166,LINHA ANNE 500  8001 BRANCO,3.0,12.0,,,3.0,,4.0,70.0,22.0,8.0,06,2021,06-2021,5191109485
167,LINHA ANNE 500 1289 CANÁRIO,6.0,,,,,,1.0,17.5,7.5,5.0,06,2021,06-2021,6197493041
168,LINHA ANNE 500 4156 CENOURA,4.0,,,,,,1.0,16.89,5.89,3.0,06,2021,06-2021,817081132
169,LINHA ANNE 500 4445 TANGERINA,0.0,,,,,,1.0,17.5,7.5,-1.0,06,2021,06-2021,1846779891
170,LINHA ANNE 500 3581 PIMENTA,3.0,,,,,,1.0,17.5,6.5,2.0,06,2021,06-2021,1412499123
171,LINHA ANNE 500 9202 GOIABA,3.0,,,,,,2.0,34.39,12.39,1.0,06,2021,06-2021,7324584278
172,LINHA ANNE 500 2676 ,3.0,,,,,,2.0,35.0,13.0,1.0,06,2021,06-2021,1865129090
173,LINHA ANNE 500 5791 ,2.0,,,,,,1.0,16.89,5.89,1.0,06,2021,06-2021,6580691591
174,LINHA ANNE 500 5767 BANDEIRA,16.0,,,,,,1.0,17.5,6.5,15.0,06,2021,06-2021,8556262324
175,CAMILA FASHION 500  0835,0.0,6.0,,,,,0.0,0.0,,6.0,06,2021,06-2021,4758454293
176,LÃ URBANO -8990 PRETA,0.0,10.0,,,,,0.0,0.0,,10.0,06,2021,06-2021,6146742541
177,LÃ URBANO -7684 CRU,0.0,10.0,,,,,0.0,0.0,,10.0,06,2021,06-2021,6439395889
178,LÃ URBANO -2581 MARINHO,2.0,,,,,,0.0,0.0,,2.0,06,2021,06-2021,35131810
179,LÃ URBANO -5059 CINZA,5.0,,,,,,0.0,0.0,,5.0,06,2021,06-2021,9837457862
180,LÃ URBANO ROSA ANTIGO,-1.0,1.0,,,,,,,,0.0,06,2021,06-2021,519443147
181,LÃ URBANO - AZUL PETROLEO,3.0,,,,,,0.0,0.0,,3.0,06,2021,06-2021,3303276904
182,LÃ MAGICPULL -8642,0.0,15.0,,,,,0.0,0.0,,15.0,06,2021,06-2021,5217708427
183,LÃ HOBBY - 7136 MOSTARDA,8.0,,,,7.0,,0.0,0.0,,1.0,06,2021,06-2021,6888065276
184,LÃ HOBBY - 5577 TURQUESA,9.0,,,,,,0.0,0.0,,9.0,06,2021,06-2021,9959976906
185,LÃ HOBBY - 512 AZUL BIC,0.0,7.0,,,,,0.0,0.0,,7.0,06,2021,06-2021,8062646575
186,LÃ HOBBY - 7136 PINHÃO,1.0,,,,1.0,,,,,0.0,06,2021,06-2021,6995539641
187,LÃ HOBBY - 7650 ROSE,4.0,10.0,,,,,0.0,0.0,,14.0,06,2021,06-2021,2324147858
188,LÃ HOBBY - 940 PRETO,1.0,,,,,,0.0,0.0,,1.0,06,2021,06-2021,9872091999
189,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,14.0,,,,,,1.0,3.8,1.3,13.0,06,2021,06-2021,6652453967
190,TINTA TECIDO ACRILEX 519 BRANCO,23.0,,,,,,4.0,15.14,4.34,19.0,06,2021,06-2021,3100926011
191,TINTA TECIDO ACRILEX 537 ROSA,11.0,,,,,,1.0,3.77,1.27,10.0,06,2021,06-2021,1066536606
192,TINTA TECIDO ACRILEX 500 CLAREADOR,5.0,,,,3.0,,1.0,3.8,1.3,1.0,06,2021,06-2021,2840868205
193,TINTA TECIDO ACRILEX 933 CINZA,6.0,,,,,,1.0,3.8,1.3,5.0,06,2021,06-2021,1141987460
194,TINTA TECIDO ACRILEX 566 PÊSSEGO,1.0,,,,,,1.0,3.64,1.14,0.0,06,2021,06-2021,7241095532
195,LÃ ELEGANCE - 4366,1.0,,,,,,0.0,0.0,,1.0,06,2021,06-2021,3163571421
196,LÃ ELEGANCE - 0405,2.0,,,,,,0.0,0.0,,2.0,06,2021,06-2021,2187435494
197,LÃ ELEGANCE - 1015,10.0,,,,,,0.0,0.0,,10.0,06,2021,06-2021,2008455418
198,LÃ ELEGANCE - 1175,1.0,,,,,,0.0,0.0,,1.0,06,2021,06-2021,6036782962
199,LÃ ELEGANCE - 1634,5.0,,,,,,0.0,0.0,,5.0,06,2021,06-2021,2818059505
200,LÃ ELEGANCE - 0022,5.0,,,,,,0.0,0.0,,5.0,06,2021,06-2021,3108113229
201,LÃ ELEGANCE - 1107,2.0,,,,,,0.0,0.0,,2.0,06,2021,06-2021,5171795344
202,LÃ ELEGANCE - 2823,10.0,,,,,,3.0,48.4,17.12,7.0,06,2021,06-2021,3747782620
203,LÃ ELEGANCE - 1529,5.0,,,,,,2.0,31.6,10.82,3.0,06,2021,06-2021,4214842811
204,LÃ ELEGANCE - 4380,0.0,10.0,,,,,0.0,0.0,,10.0,06,2021,06-2021,8201470132
205,LÃ ELEGANCE - 4025,10.0,,,,,,0.0,0.0,,10.0,06,2021,06-2021,3996187487
206,LÃ MOLLET 100G -0940 PRETO,0.0,15.0,,,,,6.0,63.93,20.61,9.0,06,2021,06-2021,7020910094
207,LÃ MOLLET 100G -7650 AMENDOA,8.0,25.0,,,,,4.0,42.63,15.91,29.0,06,2021,06-2021,1866269464
208,LÃ KLINT - 14304 AZUL,2.0,,,,,,1.0,20.0,5.0,1.0,06,2021,06-2021,996166099
209,LÃ VINY - 810,4.0,,,,1.0,,2.0,39.6,14.6,1.0,06,2021,06-2021,8229159148
210,LÃ ACALANTO - 503,6.0,,,,,,2.0,44.0,18.0,4.0,06,2021,06-2021,8694322592
211,LÃ PREMIUM - 8003 CREME,8.0,,,,,,2.0,31.6,10.6,6.0,06,2021,06-2021,1177683741
212,LÃ SUPER BEBÊ 100G - BRANCO,15.0,,,,,,3.0,48.47,16.67,12.0,06,2021,06-2021,2937354005
213,LÃ SUPER BEBÊ 100G - 4004 ROSA,11.0,,,,,,4.0,65.23,22.83,7.0,06,2021,06-2021,8371372598
214,LÃ SUPER BEBÊ 100G - 6008 AZUL BEBE,10.0,,,,,,1.0,16.8,6.2,9.0,06,2021,06-2021,3712159524
215,LÃ MAIS BEBE - 8176 OFF WHITE,6.0,,,,,,1.0,15.8,6.3,5.0,06,2021,06-2021,309238679
216,LÃ BEBÊ CONFORT - 161 AMARELO ,8.0,,,,,,2.0,35.8,11.8,6.0,06,2021,06-2021,4895316578
217,TECIDO SACARIA ,75.0,50.0,,,,,1.0,8.7,2.9,124.0,06,2021,06-2021,5286914394
218,TNT AZUL,6.0,,,,,,2.0,4.0,1.6,4.0,06,2021,06-2021,4857712771
219,PLASTICO TRANSPARENTE INCOLOR ,4.0,,,,,,1.0,9.93,2.43,3.0,06,2021,06-2021,2731162956
220,BARROCO MULT 200G -9181 ,4.0,,,,,,1.0,17.35,5.65,3.0,06,2021,06-2021,2032475509
221,BARROCO MULT 200G -9587 BONECA,2.0,,,,,,1.0,17.9,6.2,1.0,06,2021,06-2021,6050724631
222,LINHA CLÉA 1000 -2856 ANIL PROFUNDO,1.0,,,,,,1.0,17.5,6.5,0.0,06,2021,06-2021,8218470468
223,LINHA CLÉA 1000 -6388 ,2.0,,,,,,1.0,17.5,6.5,1.0,06,2021,06-2021,4269335273
224,LINHA CAMILA 1000 - 1181 VERDE PISTACHE,6.0,,,,,,2.0,39.5,13.7,4.0,06,2021,06-2021,3171089744
225,LINHA CAMILA 1000 - 0289,2.0,,,,,,1.0,20.0,7.1,1.0,06,2021,06-2021,1085433280
226,LINHA ANNE 65M - 5398 VERDE PINHEIRO,9.0,,,,,,1.0,5.5,2.8,8.0,06,2021,06-2021,1317070399
227,LINHA ANNE 65M - 5556 - VERDE ÁGUA,5.0,3.0,,,,,4.0,22.0,12.0,4.0,06,2021,06-2021,9915999562
228,LINHA ANNE 65M - 8990 PRETO,7.0,,,,,,1.0,5.5,3.0,6.0,06,2021,06-2021,5490349022
229,LINHA ANNE 65M - 3581 VERMELHO,8.0,,,,,,2.0,10.5,4.9,6.0,06,2021,06-2021,5642998323
230,LINHA ANNE 65M - 8001 BRANCO,10.0,,,,,,1.0,5.5,2.8,9.0,06,2021,06-2021,9277747036
231,LINHA ANNE 65M - 7382 - MARROM,1.0,,,,,,1.0,5.5,3.0,0.0,06,2021,06-2021,9888397802
