,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
222,Novelo Anchor - 00134,8.0,,,,,,1.0,9.8,3.9,7.0,04,2021,04-2021,6458550438
223,Novelo Anchor - 00403,1.0,,,,,,1.0,9.5,3.6,0.0,04,2021,04-2021,4899969701
224,Novelo Anchor - 00130,8.0,,,,,,1.0,8.8,2.9,7.0,04,2021,04-2021,4363663352
225,Meada Anchor - 1008,5.0,,,,,,1.0,3.9,1.9,4.0,04,2021,04-2021,5818569967
226,Meada Anchor - 1007,12.0,,,,,,1.0,3.9,1.9,11.0,04,2021,04-2021,950493838
227,Meada Anchor - 0351,27.0,,,,,,1.0,3.9,1.9,26.0,04,2021,04-2021,8093409630
228,Meada Anchor - 0341,11.0,,,,,,1.0,3.9,1.9,10.0,04,2021,04-2021,2576236836
229,Meada Anchor - 0025,17.0,,,,,,1.0,3.9,1.9,16.0,04,2021,04-2021,7829182553
230,Meada Anchor - 0035,13.0,,,,,,1.0,3.9,1.9,12.0,04,2021,04-2021,3304964000
231,Meada Anchor - 0046,19.0,,,,,,1.0,3.9,1.9,18.0,04,2021,04-2021,7503157120
232,Meada Anchor - 0043,9.0,,,,,,1.0,3.9,1.9,8.0,04,2021,04-2021,3648847947
233,Meada Anchor - 0044,3.0,,,,,,1.0,3.9,1.9,2.0,04,2021,04-2021,248121202
234,Meada Anchor - 0045,3.0,,,,,,1.0,3.9,1.9,2.0,04,2021,04-2021,5890509859
235,Meada Anchor - 0049,4.0,,,,,,1.0,3.83,1.83,3.0,04,2021,04-2021,4842213746
236,Meada Anchor - 0050,7.0,,,,,,1.0,3.9,1.9,6.0,04,2021,04-2021,8606341733
237,Meada Anchor - 0057,5.0,,,,,,1.0,3.9,1.9,4.0,04,2021,04-2021,9957046574
238,Meada Anchor - 0074,11.0,,,,,,1.0,3.9,1.9,10.0,04,2021,04-2021,3110357260
239,Meada Anchor - 0076,3.0,,,,,,1.0,3.9,1.9,2.0,04,2021,04-2021,8048526678
240,Meada Anchor - 0068,20.0,,,,,,1.0,3.9,1.9,19.0,04,2021,04-2021,5257715119
241,Meada Anchor - 0065,10.0,,,,,,1.0,3.9,1.9,9.0,04,2021,04-2021,9922476994
242,Meada Anchor - 0087,2.0,,,,,,1.0,3.9,1.9,1.0,04,2021,04-2021,9305661825
243,Meada Anchor - 1029,10.0,,,,,,1.0,3.9,1.9,9.0,04,2021,04-2021,7098091079
244,Meada Anchor - 0895,10.0,,,,,,1.0,3.9,1.9,9.0,04,2021,04-2021,6011922152
245,Meada Anchor - 0092,5.0,,,,,,1.0,3.9,1.9,4.0,04,2021,04-2021,9429953770
246,Meada Anchor - 0098,2.0,,,,,,1.0,3.9,1.9,1.0,04,2021,04-2021,9717359109
247,Meada Anchor - 0110,9.0,,,,,,1.0,3.9,1.9,8.0,04,2021,04-2021,3475691492
248,Meada Anchor - 0111,23.0,,,,,,1.0,3.9,1.9,22.0,04,2021,04-2021,9466165720
249,Meada Anchor - 0119,15.0,,,,,,1.0,3.9,1.9,14.0,04,2021,04-2021,7027929345
250,Meada Anchor - 0123,3.0,,,,,,1.0,3.9,1.9,2.0,04,2021,04-2021,3049532816
251,Meada Anchor - 0226,13.0,,,,,,1.0,3.9,1.9,12.0,04,2021,04-2021,5593621288
252,Meada Anchor - 0923,0.0,,,,,,1.0,3.5,1.7,-1.0,04,2021,04-2021,8646319807
253,Meada Anchor - 0245,20.0,,,,,,1.0,3.9,1.9,19.0,04,2021,04-2021,5537913378
254,Meada Anchor - 0255,0.0,,,,,,1.0,3.5,1.75,-1.0,04,2021,04-2021,3775573424
255,Meada Anchor - 0259,15.0,,,,,,1.0,3.9,1.9,14.0,04,2021,04-2021,4847065390
256,Meada Anchor - 0278,20.0,,,,,,1.0,3.9,1.9,19.0,04,2021,04-2021,699834430
257,Meada Anchor - 0392,6.0,,,,,,1.0,3.83,1.83,5.0,04,2021,04-2021,6666372025
258,Meada Anchor - 1040,9.0,,,,,,1.0,3.9,1.9,8.0,04,2021,04-2021,8027340611
259,Meada Anchor - 0399,7.0,,,,,,1.0,3.83,1.83,6.0,04,2021,04-2021,4727931459
260,Meada Anchor - 1218,7.0,,,,,,1.0,3.9,1.9,6.0,04,2021,04-2021,2817954111
261,Meada Anchor - 1207,11.0,,,,,,1.0,3.9,1.9,10.0,04,2021,04-2021,2855081624
262,Meada Anchor - 1209,12.0,,,,,,1.0,3.9,1.9,11.0,04,2021,04-2021,7823121951
263,Meada Anchor - 1216,21.0,,,,,,1.0,3.9,1.9,20.0,04,2021,04-2021,3856209421
264,Ziper invisivel - 18cm Preto,3.0,,,,,,1.0,3.43,0.61,2.0,04,2021,04-2021,2241535715
265,AGULHA CROCHÊ MILWARD 2mm,15.0,,,,,,1.0,6.0,2.2,14.0,04,2021,04-2021,1889778120
266,AGULHA CROCHÊ  MILWARD 5mm,13.0,,,,,,1.0,6.0,2.2,12.0,04,2021,04-2021,2104635525
267,COSTURA DRIMA - 0448,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,65862131
268,COSTURA DRIMA - 5938,8.0,,,,,,1.0,2.43,1.23,7.0,04,2021,04-2021,9953529738
269,COSTURA DRIMA - 4934,8.0,,,,,,1.0,2.41,1.21,7.0,04,2021,04-2021,9718818777
270,COSTURA DRIMA - 0018,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,1632849942
271,COSTURA DRIMA - 5470,4.0,,,,,,1.0,2.5,1.3,3.0,04,2021,04-2021,5836877585
272,COSTURA DRIMA - 0195,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,2536708374
273,COSTURA DRIMA - 0047,7.0,,,,,,1.0,2.37,1.17,6.0,04,2021,04-2021,6176216825
274,COSTURA DRIMA - 4535,3.0,,,,,,1.0,2.5,1.3,2.0,04,2021,04-2021,5558241310
275,COSTURA DRIMA - 0302,9.0,,,,,,1.0,2.3,1.1,8.0,04,2021,04-2021,5028382134
276,COSTURA DRIMA - 6080,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,2131058651
277,COSTURA DRIMA - 0034,10.0,,,,,,1.0,2.5,1.3,9.0,04,2021,04-2021,5141834280
278,linha amigurumi- 7625 CASTANHA,6.0,,,,,,1.0,13.5,5.0,5.0,04,2021,04-2021,903191566
279,COSTURA DRIMA - 4968,9.0,,,,,,1.0,2.5,1.3,8.0,04,2021,04-2021,8094027940
280,COSTURA DRIMA - 0476,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,595728462
281,COSTURA DRIMA - 0130,9.0,,,,,,1.0,2.5,1.3,8.0,04,2021,04-2021,1515917984
282,COSTURA DRIMA - 0604,3.0,,,,,,1.0,2.5,1.3,2.0,04,2021,04-2021,8451425663
283,COSTURA DRIMA - 6007,4.0,,,,,,1.0,2.5,1.3,3.0,04,2021,04-2021,6378620124
284,CX TAMPA SAPATO 13X13X7,15.0,,,,,,1.0,4.5,2.35,14.0,04,2021,04-2021,3429377892
285,TAMPA MAX CROCHE QUADRADO 25X25,1.0,,,,,,1.0,7.9,4.1,0.0,04,2021,04-2021,5777412288
286,TELA P/PINTURA 30X40,5.0,,,,,,1.0,13.0,5.1,4.0,04,2021,04-2021,7388163116
287,MEADA ANCHOR RAION - 50926 CRU,5.0,,,,,,1.0,6.9,3.1,4.0,04,2021,04-2021,6120776445
288,MEADA ANCHOR RAION - 50367,5.0,,,,,,1.0,6.9,3.1,4.0,04,2021,04-2021,8906317043
289,LINHA COSTURA SOL - NATURAL,1.0,,,,,,1.0,6.0,3.3,0.0,04,2021,04-2021,9134677509
290,LINHA POLIESTER COSTURA - PRETA,28.0,,,,,,1.0,6.0,2.8,27.0,04,2021,04-2021,8210262241
291,LINHA POLIESTER COSTURA - BRANCA,4.0,,,,,,1.0,5.84,2.64,3.0,04,2021,04-2021,6896112915
292,COLA PANO ACRILEX 35G,7.0,,,,,,1.0,4.0,1.3,6.0,04,2021,04-2021,6876063080
293,FIO DE MALHA -ECOMALHA -3008  VERMELHO,4.0,,,,,,1.0,24.0,10.0,3.0,04,2021,04-2021,3371658763
294,FIO DE MALHA -3011  AZUL escuro,11.0,,,,,,1.0,22.5,8.5,10.0,04,2021,04-2021,4432468007
295,BIG CONE euro 8 - CRU ,0.0,10.0,,,,,1.0,53.0,29.0,9.0,04,2021,04-2021,7333824492
296,BARROCO MAX 4/6 -5718 MILITAR ,6.0,,,,,,1.0,17.9,5.9,5.0,04,2021,04-2021,2503350274
297,BARROCO MAX 4/6 -5669 TIFANY ,3.0,,,,,,1.0,17.9,5.9,2.0,04,2021,04-2021,7637322853
298,BARROCO MAX 4/6 -7389 RAPADURA ,1.0,,,,,,1.0,17.9,5.9,0.0,04,2021,04-2021,9718812892
299,BARROCO MAX 4/6 -5073 PETRÓLEO,2.0,,,,,,1.0,17.9,5.9,1.0,04,2021,04-2021,125847679
300,BARROCO MAX 4/6 -7625 CASTANHA,1.0,,,,,,1.0,17.9,5.9,0.0,04,2021,04-2021,3894006937
301,BARBANTE TRENTO - MARROM 1100,8.0,,,,,,1.0,17.8,8.3,7.0,04,2021,04-2021,1043771459
302,BARROCO DECORE -8990  PRETO ,4.0,,,,,,1.0,22.0,6.5,3.0,04,2021,04-2021,9094914281
303,BARBANTE LIMA 6 ROSA,3.0,,,,1.0,,1.0,19.5,6.6,1.0,04,2021,04-2021,1377950287
304,BARBANTE LIMA 6 PINK,3.0,,,,,,1.0,19.5,6.6,2.0,04,2021,04-2021,7509342898
305,BARBANTE LIMA 6 ROYAL,3.0,,,,2.0,,1.0,18.74,5.84,0.0,04,2021,04-2021,5320057889
306,BARBANTE LIMA 6 BORDO,4.0,,,,,,1.0,19.5,6.6,3.0,04,2021,04-2021,5398490119
307,BARBANTE LIMA 6 SALMÃO,1.0,,,,,,1.0,21.0,7.1,0.0,04,2021,04-2021,2538878407
308,BARBANTE LIMA 8 MOSTARDA,3.0,,,,1.0,,1.0,19.5,6.6,1.0,04,2021,04-2021,3364438873
309,BARBANTE LIMA 8 ROSA,1.0,,,,,,1.0,19.5,6.6,0.0,04,2021,04-2021,5621988537
310,"AGULHA TRICÔ PLÁSTICO 5,5 35CM",1.0,,,,,,1.0,8.5,2.5,0.0,04,2021,04-2021,4059928972
311,LINHA ANNE 500 7030 MOSTARDA,1.0,,,,,,1.0,15.5,5.5,0.0,04,2021,04-2021,8445590872
312,LINHA ANNE 500 4445 TANGERINA,1.0,,,,,,1.0,16.5,6.5,0.0,04,2021,04-2021,5897864847
313,LINHA ANNE 500 3581 PIMENTA,4.0,,,,,,1.0,15.86,5.86,3.0,04,2021,04-2021,9331585174
314,LINHA ANNE 500 6313 AMORA,5.0,,,,,,1.0,16.5,6.5,4.0,04,2021,04-2021,5896830440
315,LINHA ANNE 500 7382 CHOCOLATE,8.0,,,,,,1.0,16.5,6.0,7.0,04,2021,04-2021,3245759095
316,LINHA ANNE 500 5767 BANDEIRA,0.0,18.0,,,,,1.0,16.5,6.0,17.0,04,2021,04-2021,1476222865
317,CAMILA FASHION 500  0255,4.0,,,,,,1.0,17.9,5.0,3.0,04,2021,04-2021,8849277587
318,TINTA TECIDO ACRILEX 988  ROSE,5.0,,,,,,1.0,3.8,1.3,4.0,04,2021,04-2021,8237974259
319,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,16.0,,,,1.0,,1.0,3.8,1.3,14.0,04,2021,04-2021,7431370071
320,TINTA TECIDO ACRILEX 573 OCRE OURO ,6.0,,,,,,1.0,3.8,1.3,5.0,04,2021,04-2021,9996144154
321,TINTA TECIDO ACRILEX 834 PALHA,6.0,,,,,,1.0,3.8,1.3,5.0,04,2021,04-2021,3371800998
322,TINTA TECIDO ACRILEX 539 SIENA NATURAL ,2.0,,,,,,1.0,3.8,1.3,1.0,04,2021,04-2021,8318101996
323,TINTA TECIDO ACRILEX 549 MAGENTA,9.0,,,,,,1.0,3.8,1.3,8.0,04,2021,04-2021,9285924348
324,LÃ ELEGANCE - PRETO,27.0,,,,,,1.0,15.45,4.95,26.0,04,2021,04-2021,9612122934
325,LÃ SUPER BEBÊ 100G - 4021 ROSA CHICLETE,0.0,,,,,,1.0,15.8,6.2,-1.0,04,2021,04-2021,4619816530
326,LÃ SUPER BEBÊ 100G - 7015 VERDE AGUA,6.0,,,,,,1.0,16.8,6.2,5.0,04,2021,04-2021,8476960958
327,BARROCO MULT 200G -9157 PITANGA,1.0,,,,,,1.0,17.5,5.8,0.0,04,2021,04-2021,1251297494
328,LINHA CLÉA 1000 -4514 PÊSSEGO,5.0,,,,,,1.0,16.5,6.0,4.0,04,2021,04-2021,1649549302
329,LINHA CAMILA 1000 - 1089,1.0,,,,,,1.0,17.9,5.0,0.0,04,2021,04-2021,9725693470
330,LINHA CAMILA 1000 - BRANCO,1.0,,,,,,1.0,17.9,5.0,0.0,04,2021,04-2021,1962111108
331,LINHA CAMILA 1000 - 0062,5.0,,,,,,1.0,17.9,5.0,4.0,04,2021,04-2021,2200527169
332,LINHA ANNE 65M - 6399 - LILÁS,1.0,,,,,,1.0,4.8,2.3,0.0,04,2021,04-2021,6810869558
333,LINHA ANNE 65M - 6085 ROSA,1.0,,,,,,1.0,4.54,2.04,0.0,04,2021,04-2021,143858697
334,LINHA ANNE 65M - 7382 - MARROM,4.0,,,,,,1.0,4.8,2.3,3.0,04,2021,04-2021,9224706760
335,LINHA CLÉA 125 -9462 VERDE MESCLA,0.0,,,,,,1.0,4.2,1.7,-1.0,04,2021,04-2021,69343507
336,LINHA CLÉA 125 -7148 BEGE,1.0,,,,,,1.0,5.5,3.0,0.0,04,2021,04-2021,5774861304
337,Linha Rayza - VERDE CABARÉ,14.0,,,,,,1.0,10.0,3.5,13.0,04,2021,04-2021,4197503030
338,CAMILINHA 125M - 0229 - VERDE BANDEIRA,11.0,,,,,,1.0,5.5,2.5,10.0,04,2021,04-2021,4793038383
339,CAMILINHA 125M -0054 ROSA,2.0,,,,,,1.0,5.5,2.5,1.0,04,2021,04-2021,8230061851
340,COSTURA DRIMA - 0091,6.0,,,,,,1.0,2.5,1.3,5.0,04,2021,04-2021,1587343473
341,TINTA FOSCA P/ARTESANATO -528 LILÁS,3.0,,,,,,1.0,9.0,3.0,2.0,04,2021,04-2021,701851158
342,TINTA FOSCA P/ARTESANATO -470  MARROM,0.0,,,,,,1.0,8.5,2.8,-1.0,04,2021,04-2021,681191939
343,CAMILINHA 125M -0097 - LILÁS,8.0,,,,,,1.0,5.5,2.5,7.0,04,2021,04-2021,9661328373
344,PINCEL TIGRE 815 - 08,6.0,,,,,,1.0,4.33,1.83,5.0,04,2021,04-2021,904680933
345,PINCEL TIGRE 815 - 20,7.0,,,,,,1.0,11.54,5.54,6.0,04,2021,04-2021,7958642537
346,PINCEL KERAMIK 331 -14,4.0,,,,,,1.0,16.0,8.0,3.0,04,2021,04-2021,9749884251
347,FITA CETIM PROGRESSO 3 - 0215 AZUL MARINHO,39.0,,,,,,1.0,0.8,0.4,38.0,04,2021,04-2021,2486022461
348,FITA CETIM PROGRESSO 3 - 0219 PRETO,40.0,,,,,,1.0,0.8,0.4,39.0,04,2021,04-2021,332650067
349,FITA CETIM PROGRESSO 2 - 0209 VERMELHO,20.0,,,,,,1.0,0.8,0.4,19.0,04,2021,04-2021,348326782
350,LÃ MOLLET 40G -9339 VIBRANTE,4.0,,,,,,1.0,4.0,1.5,3.0,04,2021,04-2021,7864558681
351,LÃ MOLLET 40G -9202,4.0,,,,,,1.0,4.0,1.5,3.0,04,2021,04-2021,8918227832
352,LÃ MOLLET 40G -9603,13.0,,,,,,1.0,4.0,1.5,12.0,04,2021,04-2021,8281287857
353,LÃ MOLLET 40G -5740,2.0,,,,,,1.0,4.0,1.5,1.0,04,2021,04-2021,737428510
354,LÃ SUPER BEBÊ 40G - 5030 LILAS,15.0,,,,,,1.0,6.0,2.5,14.0,04,2021,04-2021,9941691476
355,LÃ SEDA - 3649 QUARTZO,3.0,,,,,,1.0,17.8,5.8,2.0,04,2021,04-2021,8141743395
356,LINHA ANNE 500 7136 MARSALA,4.0,,,,,,1.0,16.5,6.0,3.0,04,2021,04-2021,316130095
357,LÃ MOLLET 40G -0769 ROSA,4.0,,,,,,1.0,4.0,1.5,3.0,04,2021,04-2021,6646742582
358,BIG CONE euro 6 - ROSA,1.0,,,,,,1.0,53.0,29.0,0.0,04,2021,04-2021,8679470373
359,COLA BRANCA CASCOREZ 250MG ,3.0,,,,,,1.0,12.5,5.83,2.0,04,2021,04-2021,8695834202
360,lastex branco,25.0,,,,,,1.0,1.5,0.9,24.0,04,2021,04-2021,3363151244
361,TINTA FOSCA P/ARTESANATO -541 VERMELO VIVO,5.0,,,,,,1.0,9.0,3.0,4.0,04,2021,04-2021,1286759
362,TINTA FOSCA P/ARTESANATO -821 VERDE ÁGUA,1.0,6.0,,,,,1.0,9.0,3.0,6.0,04,2021,04-2021,3719121825
363,LÃ SUPER BEBÊ 100G - 4065 pink,8.0,,,,,,1.0,16.8,6.2,7.0,04,2021,04-2021,3273830601
364,LÃ SUPER BEBÊ 100G - 3015 VERMELHO,12.0,,,,,,1.0,16.8,6.2,11.0,04,2021,04-2021,3716836950
365,LÃ SUPER BEBÊ 100G - 8003 GELO,10.0,,,,,,1.0,16.8,6.0,9.0,04,2021,04-2021,1438141720
366,PRIMER 7 EM 1 - 100ML,11.0,,,,,,1.0,9.8,4.6,10.0,04,2021,04-2021,6416577746
367,TINTA PVA FOSCA 100 ML- AMARELO NINHO 712,4.0,,,,,,1.0,7.9,3.1,3.0,04,2021,04-2021,3319164966
368,LÃ MOLLET 100G -0541 ENSEADA,5.0,,,,,,1.0,11.5,4.0,4.0,04,2021,04-2021,2323769331
369,LÃ MOLLET 100G -8860 NOTURNO,1.0,,,,,,1.0,11.5,4.0,0.0,04,2021,04-2021,3152073259
370,TESOURA DE ARREMATE DE AÇO ,5.0,,,,,,1.0,5.0,2.5,4.0,04,2021,04-2021,304701770
371,BARBANTE LIMA 6 AZUL BEBE,3.0,,,,,,1.0,21.0,7.1,2.0,04,2021,04-2021,440529284
372,SIANINHA 5 MM - AMARELO OURO,4.0,,,,,,1.0,10.0,6.0,3.0,04,2021,04-2021,3585042323
373,SIANINHA 5 MM - AZUL MARINHO,5.0,,,,,,1.0,10.0,6.0,4.0,04,2021,04-2021,890618785
374,SIANINHA 5 MM - PRETO,4.0,,,,,,1.0,10.0,6.0,3.0,04,2021,04-2021,3826140350
375,SIANINHA 5 MM - VERDE AGUA,4.0,,,,,,1.0,10.0,6.0,3.0,04,2021,04-2021,6487354306
376,SIANINHA 5 MM - VERMELHO,3.0,,,,,,1.0,10.0,6.0,2.0,04,2021,04-2021,5967755487
377,ARGOLA 120,21.0,,,,,,1.0,2.0,1.3,20.0,04,2021,04-2021,5694910067
378,ELASTICO CHATO BRANCO 20,6.0,,,,,,1.0,1.5,0.75,5.0,04,2021,04-2021,649065870
379,ELASTICO 29MM PRETO ROLO ,18.0,,,,,,1.0,2.92,1.42,17.0,04,2021,04-2021,3240654644
380,AGULHA DOMESTICA PONTA DUPLA - 11,3.0,,,,,,1.0,12.0,4.0,2.0,04,2021,04-2021,2742350753
381,AGULHA DOMÉSTICA PONTA DUPLA - 14,3.0,,,,,,1.0,12.0,4.0,2.0,04,2021,04-2021,1107727687
382,PEROLA 4MM - BRANCA,3.0,,,,,,1.0,10.0,7.0,2.0,04,2021,04-2021,8156640883
383,PEROLA 4MM - AMARELADA,7.0,,,,,,1.0,10.0,7.0,6.0,04,2021,04-2021,4561426555
384,linha amigurumi- 4094 CETIM,6.0,,,,,,1.0,13.5,5.0,5.0,04,2021,04-2021,4839452907
385,AGULHA CROCHÊ CIRCULO - 3,10.0,,,,,,1.0,6.0,3.2,9.0,04,2021,04-2021,8808284634
386,AGULHA CROCHÊ CIRCULO - 9,12.0,,,,,,1.0,8.0,4.0,11.0,04,2021,04-2021,4443110444
387,"AGULHA CROCHE TULIP -4 1,25MM",20.0,,,,,,1.0,6.0,2.5,19.0,04,2021,04-2021,2716011606
388,LÃ MOLLET 40G -0550 VERDE CANDY,7.0,,,,,,1.0,3.89,1.39,6.0,04,2021,04-2021,3478731338
389,LÃ MOLLET 40G -2403 AQUA,8.0,,,,,,1.0,4.0,1.5,7.0,04,2021,04-2021,878637411
390,LÃ MOLLET 40G -3013 GLACÊ,9.0,,,,,,1.0,4.0,1.5,8.0,04,2021,04-2021,693344758
391,LÃ MOLLET 40G -3128 CUPIDO,6.0,,,,,,1.0,4.0,1.5,5.0,04,2021,04-2021,1288765317
392,LÃ MOLLET 40G -0010 BRANCO,8.0,,,,,,1.0,3.85,1.35,7.0,04,2021,04-2021,9851253462
393,LÃ MOLLET 100G -0608 CHOCOLATE,1.0,,,,,,1.0,11.5,4.0,0.0,04,2021,04-2021,5907254802
394,BARBANTE APOLO 4 -7496 CHOCOLATE,6.0,,,,,,1.0,18.89,5.99,5.0,04,2021,04-2021,7748799663
395,LA AMORE BABY -9351 VERDE,2.0,,,,,,1.0,5.8,2.5,1.0,04,2021,04-2021,1344764703
396,ZIPER METAL GROSSO FIXO 15cm MARINHO,45.0,,,,,,1.0,3.5,1.8,44.0,04,2021,04-2021,7770043261
397,Novelo Anchor - 00013,4.0,,,,,,1.0,9.5,3.6,3.0,04,2021,04-2021,3660829822
398,Novelo Anchor - 00023,6.0,,,,,,1.0,9.5,3.6,5.0,04,2021,04-2021,8518343918
399,SAPATINHO BEBÊ,30.0,,,,,,1.0,15.0,10.0,29.0,04,2021,04-2021,7702183947
400,TINTA TECIDO ACRILEX 572 VERDE ABACATE ,11.0,,,,,,1.0,3.8,1.3,10.0,04,2021,04-2021,503073378
401,CHALE BEJE FIO DOURADO,1.0,,,,,,1.0,85.0,50.0,0.0,04,2021,04-2021,1238576807
402,LÃ MOLLET 40G -3182 CHICLETE,0.0,,,,,,1.0,3.91,1.41,-1.0,04,2021,04-2021,7784829427
403,linha amigurumi- 5203 GREENERY,0.0,,,,,,1.0,13.5,5.0,-1.0,04,2021,04-2021,4346912478
404,STENCIL STP -126,4.0,,,,,,1.0,3.0,1.8,3.0,04,2021,04-2021,8985788186
405,STENCIL ST -126 WELCOME,5.0,,,,,,1.0,8.0,4.0,4.0,04,2021,04-2021,1117087731
406,STENCIL STA3 -020 FLOR,1.0,,,,,,1.0,9.0,4.5,0.0,04,2021,04-2021,3491847565
407,Ziper sintetico fino fixo - 40CM vermelho,9.0,,,,,,1.0,3.5,2.3,8.0,04,2021,04-2021,1487705450
408,CAMILA FASHION 500  0052 ROSA,6.0,,,,,,1.0,17.9,5.0,5.0,04,2021,04-2021,4558612253
409,TINTA PVA FOSCA 100 ML - PRETO,10.0,,,,,,1.0,7.9,3.1,9.0,04,2021,04-2021,1262392197
410,TINTA PVA FOSCA 100ML- BRANCO,7.0,,,,,,1.0,7.9,3.1,6.0,04,2021,04-2021,4092330979
411,LINHA CAMILA 1000 - 0291 OURO,4.0,,,,,,1.0,17.9,5.0,3.0,04,2021,04-2021,1072576934
412,TINTA TECIDO ACRILEX 582 VERDE GRAMA,7.0,,,,,,1.0,3.8,1.3,6.0,04,2021,04-2021,8841174700
413,MASSA BISCUIT POLYCOL - 90G LILÁS,11.0,,,,,,1.0,3.9,2.0,10.0,04,2021,04-2021,8757393380
414,MASSA BISCUIT POLYCOL - 90G VERMELHO,8.0,,,,,,1.0,3.9,2.0,7.0,04,2021,04-2021,8017745278
415,"AGULHA TRICÔ PLÁSTICO 5,0 35CM",21.0,,,,,,1.0,7.0,3.5,20.0,04,2021,04-2021,2310589292
416,BARBANTE MILANO 6 200G  OURO,3.0,,,,,,1.0,15.8,7.8,2.0,04,2021,04-2021,1041723697
417,BIG CONE euro 6 - AZUL BEBE,1.0,,,,,,1.0,56.65,20.65,0.0,04,2021,04-2021,6784858330
418,CX TAMPA DE SAPATO 30X20X7,2.0,,,,,,1.0,13.5,7.3,1.0,04,2021,04-2021,9070657733
419,CX TAMPA DE SAPATO 30X15X15,1.0,,,,,,1.0,11.54,6.04,0.0,04,2021,04-2021,7193064862
420,GUIRLANDA LASER 28 CM,4.0,,,,,,1.0,7.9,4.0,3.0,04,2021,04-2021,315848079
421,Meada Anchor - 0339,4.0,,,,,,1.0,3.9,1.9,3.0,04,2021,04-2021,6671926600
422,ENCHIMENTO ACRÍLOCO - PT 1/2 KG,-1.0,4.0,,,,,1.0,15.0,9.0,2.0,04,2021,04-2021,5505972470
423,ALFINETE - D - 07 COLORIDO,38.0,,,,,,1.0,2.5,1.3,37.0,04,2021,04-2021,698204348
424,"AGULHA CROCHE CABO MADEIRA -3,0",9.0,,,,,,1.0,15.0,7.5,8.0,04,2021,04-2021,5286398241
425,PANO DE PRATO BRANCO EMBAINHADO,33.0,,,,,,1.0,5.0,2.0,32.0,04,2021,04-2021,8918444188
426,CAMILINHA 40M - 0218 - VERDE,2.0,,,,1.0,,1.0,3.0,1.3,0.0,04,2021,04-2021,3059245342
427,CAMILINHA 40M - 3017 - UVA MESCLA,0.0,,,,,,1.0,3.0,1.3,-1.0,04,2021,04-2021,5224182622
428,CAMILINHA 40M - 1089 - TURQUESA,10.0,,,,,,1.0,3.0,1.25,9.0,04,2021,04-2021,5383038133
429,FOLHA EVA - AZUL PISCINA,9.0,,,,,,1.0,2.0,1.0,8.0,04,2021,04-2021,910387460
430,COSTURA DRIMA - 5918,4.0,,,,,,1.0,2.5,1.3,3.0,04,2021,04-2021,1323767612
431,BARBANTE EUROROMA 6 - CHUMBO,2.0,,,,,,1.0,18.74,5.84,1.0,04,2021,04-2021,7007741568
432,COLA MADEIRA 100G,9.0,,,,,,1.0,8.9,3.9,8.0,04,2021,04-2021,156014592
433,COSTURA DRIMA - 6002,1.0,,,,,,1.0,2.37,1.17,0.0,04,2021,04-2021,1683143192
434,COSTURA DRIMA - 6081,4.0,,,,,,1.0,2.5,1.3,3.0,04,2021,04-2021,4632062864
435,COSTURA DRIMA - 6083,9.0,,,,,,1.0,2.5,1.3,8.0,04,2021,04-2021,1191901106
436,Meada Anchor - 0267,3.0,,,,,,1.0,3.9,1.9,2.0,04,2021,04-2021,605607753
437,BARBANTE APOLO 4 - ROSA,1.0,,,,,,1.0,18.93,6.03,0.0,04,2021,04-2021,7288254118
438,Meada Anchor - 0970,10.0,,,,,,1.0,3.83,1.83,9.0,04,2021,04-2021,3971584882
439,TINTA TECIDO ACRILEX 570 VERDE PISTACHE,10.0,,,,,,1.0,3.8,1.3,9.0,04,2021,04-2021,402645143
440,TINTA FOSCA P/ARTESANATO - 828 ROSA ANTIGO,9.0,,,,,,1.0,9.0,3.0,8.0,04,2021,04-2021,8652858468
441,giz de alfaiate ,8.0,,,,,,1.0,2.5,1.3,7.0,04,2021,04-2021,4676322833
442,ABRIDOR DE CASA P,24.0,,,,,,1.0,2.5,2.0,23.0,04,2021,04-2021,4065025907
443,PAPEL DECOUPAGE - PD-434 COZINHA,3.0,,,,,,1.0,4.0,2.0,2.0,04,2021,04-2021,5127239873
444,Novelo Anchor - 00269 VERDE OLIVA,7.0,,,,,,1.0,9.5,3.6,6.0,04,2021,04-2021,6268651835
445,Novelo Anchor - 00923 VERDE,9.0,,,,,,1.0,9.5,3.6,8.0,04,2021,04-2021,9295036469
446,PAPEL DECOUPAGE-AFM-036,17.0,,,,,,1.0,7.8,4.0,16.0,04,2021,04-2021,8838097246
447,FIO NÁUTICO - 7684 MANTEIGA,1.0,,,,,,1.0,35.0,16.0,0.0,04,2021,04-2021,5189289959
448,AMIGURUMI PELUCIA -3077,2.0,,,,,,1.0,13.34,4.34,1.0,04,2021,04-2021,8929522475
