,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
82,Meada Anchor - 0397,2.0,,,,,,1.0,3.89,1.89,1.0,07,2021,07-2021,6477964694
83,Meada Anchor - 0398,3.0,,,,,,3.0,11.69,5.69,0.0,07,2021,07-2021,7046979468
84,Meada Anchor - 0399,6.0,,,,,,1.0,3.88,1.88,5.0,07,2021,07-2021,4475296574
85,Meada Anchor - 0403,2.0,,,,,,2.0,7.8,3.8,0.0,07,2021,07-2021,1810575257
86,lastex preto ,78.0,,,,,,1.0,1.5,0.85,77.0,07,2021,07-2021,247603262
87,Drima Pesponto - 5704,7.0,,,,,,1.0,2.5,1.3,6.0,07,2021,07-2021,1923575018
88,ziper sintetico fino fixo - 15cm Preto,38.0,,,,,,1.0,2.0,1.11,37.0,07,2021,07-2021,7224653410
89,Ziper sintetico fino fixo - 15cm azul marinho,5.0,,,,,,1.0,2.0,1.11,4.0,07,2021,07-2021,1954729116
90,Ziper sintetico fino fixo - 18cm chocolate,6.0,,,,,,1.0,2.2,1.25,5.0,07,2021,07-2021,2792550005
91,Ziper sintetico fino fixo - 18cm verde menta,10.0,,,,,,2.0,4.4,2.5,8.0,07,2021,07-2021,3373859753
92,Ziper sintetico fino fixo - 20cm amarelo claro,11.0,,,,,,4.0,10.0,6.0,7.0,07,2021,07-2021,5627524789
93,Ziper sintetico fino fixo - 20 cm cru,2.0,,,,,,2.0,5.0,3.0,0.0,07,2021,07-2021,7931915451
94,"AGULHA CROCHÊ  MILWARD 2,5mm",3.0,,,,,,2.0,12.0,4.4,1.0,07,2021,07-2021,7578068740
95,AGULHA CROCHÊ  MILWARD 3mm,21.0,,,,,,4.0,26.08,7.68,17.0,07,2021,07-2021,1885545327
96,AGULHA CROCHÊ  MILWARD 4mm,18.0,,,,,,4.0,24.65,6.25,14.0,07,2021,07-2021,2581407275
97,AGULHA CROCHÊ  MILWARD 5mm,9.0,,,,,,1.0,6.0,2.2,8.0,07,2021,07-2021,1448645537
98,COSTURA DRIMA - Branca,2.0,149.0,,,,,4.0,10.0,4.5,147.0,07,2021,07-2021,6538931844
99,COSTURA DRIMA - CRU,80.0,,,,,,4.0,9.74,4.94,76.0,07,2021,07-2021,9051321908
100,COSTURA DRIMA - 0435,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,9725205847
101,COSTURA DRIMA - 0448,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,8418528925
102,COSTURA DRIMA - 0902,0.0,11.0,,,,,2.0,4.2,1.69,9.0,07,2021,07-2021,4253458334
103,COSTURA DRIMA - 0962,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,4189161363
104,COSTURA DRIMA - 4936,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,1566766178
105,COSTURA DRIMA - 5700,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,6949780183
106,COSTURA DRIMA - 5872,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,544220252
107,COSTURA DRIMA - 5911,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,3123564650
108,COSTURA DRIMA - 5928,12.0,,,,,,0.0,0.0,,12.0,07,2021,07-2021,5352847205
109,COSTURA DRIMA - 5931,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,8337869709
110,COSTURA DRIMA - 5938,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,5214198021
111,COSTURA DRIMA - 6014,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,9034970009
112,COSTURA DRIMA - 0676,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,8245642777
113,COSTURA DRIMA - 5992,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,9704945486
114,COSTURA DRIMA - 5882,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,4006125480
115,COSTURA DRIMA - 6108,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,4904990817
116,COSTURA DRIMA - 4934,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,257636948
117,COSTURA DRIMA - 6076,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,2632554838
118,COSTURA DRIMA - 0018,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,4915160624
119,COSTURA DRIMA - 0062,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,4102608461
120,COSTURA DRIMA - 6077,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,3544578358
121,COSTURA DRIMA - 5888,2.0,9.0,,,,,0.0,0.0,,11.0,07,2021,07-2021,9664947234
122,COSTURA DRIMA - 4933,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,3425223296
123,COSTURA DRIMA - 0129,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,4260003145
124,COSTURA DRIMA - 4885,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,2910007639
125,COSTURA DRIMA - 6078,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,5694498539
126,COSTURA DRIMA - 4940,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,9201029475
127,COSTURA DRIMA - 6042,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,8347043859
128,COSTURA DRIMA - 5470,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,1633609404
129,COSTURA DRIMA - 0200,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,5560225309
130,COSTURA DRIMA - 0195,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,1748223146
131,COSTURA DRIMA - 0047,3.0,,,,,,1.0,2.5,1.3,2.0,07,2021,07-2021,4876088868
132,COSTURA DRIMA - 0176,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,4732385053
133,COSTURA DRIMA - 0070,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,345254804
134,COSTURA DRIMA - 0127,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,3699121447
135,COSTURA DRIMA - 5889,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,2822716925
136,COSTURA DRIMA - 5906,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,9443254997
137,COSTURA DRIMA - 0820,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,753656277
138,COSTURA DRIMA - 5939,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,5453075488
139,COSTURA DRIMA - 4535,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,3246088896
140,COSTURA DRIMA - 0302,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,2373892557
141,COSTURA DRIMA - 6079,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,467919297
142,COSTURA DRIMA - 5995,5.0,,,,,,1.0,2.5,1.1,4.0,07,2021,07-2021,2510666308
143,COSTURA DRIMA - 5916,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,2672834931
144,COSTURA DRIMA - 6080,7.0,,,,,,2.0,4.75,2.35,5.0,07,2021,07-2021,2224293548
145,COSTURA DRIMA - 0034,9.0,,,,,,1.0,2.5,1.3,8.0,07,2021,07-2021,2493925986
146,COSTURA DRIMA - 5842,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,5844510818
147,linha amigurumi- 2137 HORTÊNCIA,0.0,6.0,,,,,,,,6.0,07,2021,07-2021,4720990839
148,linha amigurumi- 7569,4.0,,,,,,1.0,13.5,5.0,3.0,07,2021,07-2021,501969979
149,linha amigurumi- 3201 CAMAFEU,0.0,6.0,,,,,,,,6.0,07,2021,07-2021,4159077301
150,linha amigurumi- 8001 BRANCO,0.0,6.0,,,,,,,,6.0,07,2021,07-2021,4751897220
151,linha amigurumi- 1317,5.0,,,,,,2.0,27.0,9.0,3.0,07,2021,07-2021,5659875573
152,linha amigurumi- 7567,8.0,,,,,,3.0,40.5,15.0,5.0,07,2021,07-2021,4959470529
153,linha amigurumi- 5669 TIFANY,1.0,6.0,,,,,,,,7.0,07,2021,07-2021,3431839300
154,COSTURA DRIMA - PT,0.0,150.0,,,,,4.0,10.0,4.4,146.0,07,2021,07-2021,4857751938
155,COSTURA DRIMA - 5819,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,1810885383
156,COSTURA DRIMA - 5821,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,5390696020
157,COSTURA DRIMA - 6086,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,6202208585
158,COSTURA DRIMA - 6025,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,9044792471
159,COSTURA DRIMA - 0099,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,6807498188
160,COSTURA DRIMA - 6088,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,3319718516
161,COSTURA DRIMA - 5915,11.0,,,,,,0.0,0.0,,11.0,07,2021,07-2021,2045562544
162,COSTURA DRIMA - 5903,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,872130279
163,COSTURA DRIMA - 6028,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,7852121174
164,COSTURA DRIMA - 0635,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,4287105611
165,COSTURA DRIMA - 6101,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,915170080
166,COSTURA DRIMA - 5922,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,8543886794
167,COSTURA DRIMA - 6100,10.0,,,,,,1.0,2.5,1.3,9.0,07,2021,07-2021,7849131337
168,COSTURA DRIMA - 5910,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,5143055507
169,COSTURA DRIMA - 0669,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,6833736033
170,COSTURA DRIMA - 4969,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,9906724541
171,COSTURA DRIMA - 4968,8.0,,,,,,1.0,2.5,1.3,7.0,07,2021,07-2021,7501270094
172,COSTURA DRIMA - 4935,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,5135170609
173,COSTURA DRIMA - 6099,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,613907590
174,COSTURA DRIMA - 6098,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,634792238
175,COSTURA DRIMA - 4960,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,6532067228
176,COSTURA DRIMA - 5914,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,1208318221
177,COSTURA DRIMA - 6095,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,168823365
178,COSTURA DRIMA - 5342,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,8148713766
179,COSTURA DRIMA - 0396,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,3368375003
180,COSTURA DRIMA - 0752,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,731076277
181,COSTURA DRIMA - 6089,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,1866628012
182,COSTURA DRIMA - 6090,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,5262967834
183,COSTURA DRIMA - 0416,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,3016760774
184,COSTURA DRIMA - 6091,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,9724027780
185,COSTURA DRIMA - 6092,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,2155746118
186,COSTURA DRIMA - 5828,3.0,,,,,,1.0,2.5,1.3,2.0,07,2021,07-2021,4793416924
187,COSTURA DRIMA - 0907,5.0,,,,,,1.0,2.5,1.3,4.0,07,2021,07-2021,4903706334
188,COSTURA DRIMA - 6094,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,4094111565
189,COSTURA DRIMA - 5878,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,2889304003
190,COSTURA DRIMA - 6097,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,5425928751
191,COSTURA DRIMA - 0227,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,4289380053
192,COSTURA DRIMA - 0476,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,9350207774
193,COSTURA DRIMA - 0130,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,9896795180
194,COSTURA DRIMA - 5831,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,2345169544
195,COSTURA DRIMA - 5724,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,8820853447
196,COSTURA DRIMA - 0604,2.0,,,,,,0.0,0.0,,2.0,07,2021,07-2021,1822382604
197,COSTURA DRIMA - 6030,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,2021542843
198,COSTURA DRIMA - 0245,4.0,,,,,,0.0,0.0,,4.0,07,2021,07-2021,4639312684
199,COSTURA DRIMA - 5899,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,4866003648
200,COSTURA DRIMA - 5926,19.0,,,,,,0.0,0.0,,19.0,07,2021,07-2021,5806188295
201,COSTURA DRIMA - 0350,20.0,,,,,,0.0,0.0,,20.0,07,2021,07-2021,6660022938
202,COSTURA DRIMA - 6000,9.0,,,,,,0.0,0.0,,9.0,07,2021,07-2021,695960856
203,COSTURA DRIMA - 0017,10.0,,,,,,0.0,0.0,,10.0,07,2021,07-2021,7545154906
204,COSTURA DRIMA - 0291,11.0,,,,,,0.0,0.0,,11.0,07,2021,07-2021,7065984407
205,COSTURA DRIMA - 5886,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,2922038131
206,COSTURA DRIMA - 5077,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,7792458797
207,COSTURA DRIMA - 0294,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,9400975031
208,COSTURA DRIMA - 6007,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,5948770105
209,COSTURA DRIMA - 5883,11.0,,,,,,1.0,2.5,1.3,10.0,07,2021,07-2021,1410181302
210,COSTURA DRIMA - 5896,6.0,,,,,,0.0,0.0,,6.0,07,2021,07-2021,555756646
211,COSTURA DRIMA - 5836,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,1241985565
212,COSTURA DRIMA - 0285,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,4059951750
213,COSTURA DRIMA - 0287,3.0,,,,,,0.0,0.0,,3.0,07,2021,07-2021,8771829232
214,COSTURA DRIMA - 0270,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,6020093378
215,COSTURA DRIMA - 0272,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,1824483984
216,COSTURA DRIMA - 0407,8.0,,,,,,0.0,0.0,,8.0,07,2021,07-2021,9872735978
217,COSTURA DRIMA - 0708,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,5759747365
218,COSTURA DRIMA - 0449,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,2636701739
219,COSTURA DRIMA - 6105,1.0,,,,,,0.0,0.0,,1.0,07,2021,07-2021,4618924697
220,COSTURA DRIMA - 6107,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,7919238440
221,COSTURA DRIMA - 6106,5.0,,,,,,0.0,0.0,,5.0,07,2021,07-2021,5988419864
222,COSTURA DRIMA - 6045,0.0,10.0,,,,,0.0,0.0,,10.0,07,2021,07-2021,6137706899
223,COSTURA DRIMA - 5838,15.0,,,,,,1.0,2.39,1.19,14.0,07,2021,07-2021,8399974411
224,COSTURA DRIMA - 5837,7.0,,,,,,0.0,0.0,,7.0,07,2021,07-2021,6184272214
225,CX TAMPA SAPATO 13X13X7,13.0,,,,12.0,,1.0,4.22,2.07,0.0,07,2021,07-2021,5888842346
226,PORTA GUARDANAPO LASER CISNE,6.0,,,,,,1.0,5.0,2.5,5.0,07,2021,07-2021,2607703132
227,PORTA CHAVE CASA 10X14,14.0,,,,,,1.0,3.5,1.7,13.0,07,2021,07-2021,8855224648
228,RECORTE LETRA 8CM S,5.0,,,,1.0,,,,,4.0,07,2021,07-2021,5202638720
229,guardanapos papel p/decoupage,272.0,,,,,,4.0,10.0,4.0,268.0,07,2021,07-2021,4326253037
230,RECORTE LETRA 12CM- M,7.0,,,,,,1.0,4.5,2.0,6.0,07,2021,07-2021,3838396474
231,RECORTE LETRA 12CM- N,1.0,,,,,,1.0,4.5,2.5,0.0,07,2021,07-2021,2380887596
232,PAINEL P PINTURA 20X20,2.0,,,,,,1.0,12.0,5.2,1.0,07,2021,07-2021,6323726250
233,TELA P/PINTURA 50X70,3.0,,,,,,3.0,96.0,39.75,0.0,07,2021,07-2021,9960585270
234,TELA P/PINTURA 30X50,4.0,,,,,,1.0,18.9,7.1,3.0,07,2021,07-2021,5050808805
235,TELA P/PINTURA 30X40,2.0,,,,,,2.0,26.0,10.2,0.0,07,2021,07-2021,1137244710
236,TELA P/PINTURA 20X30,0.0,6.0,,,,,2.0,17.8,8.44,4.0,07,2021,07-2021,6827904913
237,LINHA POLIESTER COSTURA - 281 AZUL,5.0,,,,,,1.0,8.0,4.0,4.0,07,2021,07-2021,7529835548
238,LINHA POLIESTER COSTURA - PRETA,24.0,,,,,,3.0,23.5,11.5,21.0,07,2021,07-2021,2883203504
239,FIO POLIESTER SOLTEX - BRANCO,14.0,,,,8.0,,0.0,0.0,,6.0,07,2021,07-2021,8881707820
240,LINHA QUEEN 7529 CHOCOLATE,4.0,,,,2.0,,2.0,36.0,13.0,0.0,07,2021,07-2021,4462725510
241,LETRA METAL 2CM -H,28.0,,,,,,2.0,3.77,1.77,26.0,07,2021,07-2021,8868781683
242,LETRA METAL 2CM -T,23.0,,,,,,2.0,3.0,1.0,21.0,07,2021,07-2021,8774082542
243,COLA DO ARTESÃO -SILICINE 60ML,2.0,,,,,,1.0,6.5,3.5,1.0,07,2021,07-2021,1268697948
244,BASTÃO COLA QUENTE FINO ,70.0,,,,,,3.0,2.91,1.41,67.0,07,2021,07-2021,7524307339
245,BASTÃO COLA QUENTE GROSSO ,4.0,,,,,,2.0,4.0,2.0,2.0,07,2021,07-2021,6552744526
246,COLA TEK BOND 2 20G,13.0,,,,,,1.0,12.0,5.0,12.0,07,2021,07-2021,1037913437
247,COLA PANO ACRILEX 35G,1.0,11.0,,,,,0.0,0.0,,12.0,07,2021,07-2021,686053493
248,COLA JEANS,12.0,,,,,,2.0,7.0,3.6,10.0,07,2021,07-2021,7792469960
249,DILUENTE P/TINTA TECIDO,0.0,6.0,,,,,0.0,0.0,,6.0,07,2021,07-2021,8018664696
